rank	node_id	tx_hash	in_degree
271	230560179	3b9e1959c8405ab157cbee6c760b489853781714c7af96c8c5e0c5e9e63e53bf	675
272	230564182	26e3037e3bbd2d8bc1f1a9e078e6f3dbd044030332ab2975054a127322bf9fef	675
273	230576874	1b85e1b62f9b733899363414b747cc3673876f53e73fafef9405bf3ea7f3faa2	675
274	230581384	32e0db22dfb3d00a10126842a784bd65320aacf6a6bfc9f0afb16756545adccf	675
275	230593995	00724c54e4f520464315dce0ec7540ae77c672a184f3edbffa26d5f168fb01b0	675
276	230610704	61cb44eff74b88c50cff8858b4226cd00036e4303b236b65255f900d8c0e8131	675
277	230653512	bd64a9c80af80a2af85185f62a2870ee5a06ad7fe1589f11d5fbc4180bf6ba56	675
278	230653513	9f2f7fd4c975a6832baefaa7df6e8d730dcd8968302e7094afceba29c8f7fa56	675
279	230661708	82936c1ab202eaa892a20f07dd588e15cd55f8ecac886978232ee5bf4ca2f449	675
280	230664002	b5299828d3be29a1f993ad8beebfa612c066b3e1f9412286c2cf162811da7a29	675
281	231055502	986fd2b24f0666c41aa94962a0e2bc7e42dc21d8cfa0437974d05ca9b8c67392	675
282	231065596	80a4d50c660fcacfbbc740ad39373b1689e0420c92a34a1dcb5952d8799e4e8e	675
283	231089755	cf144c9190c91641944462e5271c8a6bc862e39772e738e23ccda989a580b427	675
284	232036782	daa03130508d86d7ed746708958df83e178799af392009caf1386211f8d73178	675
285	232037417	457fe6880f304b7fd00d323b84a940e138e3ee8bd27c8e6fcc5a958b4afe1f30	675
286	232838828	ece20d1057e406fbf35235ca3868b3dceb31bad75719cb5e8a603c9a6bc3ad4d	675
287	233239499	b8ce48926055c9bb34a0a58224c8dd0381104dd4ce9516d7a27d767d27024898	675
288	235790329	75288302ed42670bdd3de0d24c0b6b4b254bebbfb04fd8137a0d8a4ef0ddc4ad	675
289	236299766	0f9443d059b6894b2f013ad5fb8ef778935118ff24c9ca97be331dbac11db54e	675
290	236659134	6bddcab8747c8b807a2f85f0f9ae2de8d3f29dca21ee4e4b19123fa3bd67e00b	675
291	237176720	f80d7e8ceed9353fb370448532924f49d5e9f5a181708f68be029ab750f8a53a	675
292	237176723	ed3c9aad48780023e04cb63e4208ffff987a8861920b0b8f889512d5712f6920	675
293	237178985	bc8a96ddbb05a935787814c3fbf5853f3e2ba3f33a1832b6418d02fecd0d1922	675
294	237179020	760d5b3c4bf9c8d59cf430e73793a88a4d94e6e0f5b663604c7ce1bec80cbf13	675
295	237179021	68912f2502c0424fec5b37998893a0461abc4608d3c7a3a5cc3e6f5c5b784236	675
296	237637946	8c7198f06bdbbf1119cc7ad132e8a60ce4e0eca02f56d2625b98c6c6014f9e13	675
297	238464917	cd339f29de4d24fd8563fdb5049cf0640d01cfeac16709b3fd3ca170d71ab659	675
298	241587681	f715cc7e3908be3d3352c19a81a0dae71c57237d4a9ec294f382fa43e33d0789	675
299	241587682	0af2a858a6785159249dee78dbc0acf13942b4f98f1180d794266e8e8dede3aa	675
300	243086774	ff10367170a0fe8dc95791ba04ae6ea578f6acc025518b15ede156fc836a89ba	675
301	244928821	83ac3d1ec435adc1206dcd4e7d630b7239a9babc757193cd96ac46c8d5e10492	675
302	23256696	68d5befc42aee4fe22942063cbbbc011b12656600603d853807e047314df7662	674
303	42215502	a567b20976045a70f51ba5d87e421960fb6198ff3fc70995ad46313e04b406ac	674
304	49764274	baf866f82006e0c0bbaaa22ad63e201f5a8a44d8be8ebb92028bb241928879fb	674
305	49794572	9546a4004b096cdff108616805b7f9a5c2620eb557c9b1a0f195946e72d88f28	674
306	75322537	3f14330685d4393cce8614b00d71f58c067c9afbad5a77aa0122cbd9bab5323c	674
307	87696015	e77e219d12196996d9bb43b76ffc4b270b161115986e8593d653a69fe2833dd4	674
308	124295510	8d4604c5d14bac4d15299e2dcb7de03dcdf5fe4f260754f5550d8576ac0e176d	674
309	124379008	7ab3e52325ca7091b61adb62e2868b9d3ee6050fea2c367face5f64a86656a9a	674
310	126588276	8effa856566916e3bcfd8ea73d610121a9d50e589fe6122f626f4df76fe0866a	674
311	141904916	dee8b056d33adfb86c837f44aa8dea435e9096942b8fd8f18d2f8a59d9cb2313	674
312	149487756	b8432f858cfa8819f5386b59027cbb6965f1ccda297d035e72053d88a2fce24e	674
313	158201076	6d19b0c8ab8409a25ddc1bda2fe321d4a8ccfd2810798bdde3a41c4f029f1454	674
314	158836660	420bb9f7cd9b755617472eb2b7eb3f99b6611d46231c4522d8e09b9472b8f0eb	674
315	170317625	2035dd0ac867c8fe17c6a833bdd24b5c22c13aca036c3dcd1aa30c3380d9e0b5	674
316	171930279	c6d85a84c8090f1dc9e11558d912f6b26cadf76ca4030c95f1dab19a0a8fdad3	674
317	173523281	9cba9fc2ce2f1a572a809661a7a8d4adf016308bbc2569c1b5d2998027838c71	674
318	174703875	a6f3e5a4ea48d401f96e332332bd7e1eb61f11f3215b80105795c898a5c360dc	674
319	202436526	0d55c2d03eb66f828b66b1ef4def01cd2c3eea6a767145f38a9d58c12919d948	674
320	206339057	093280359037a5a8e66fe2c420f1d5f00ba1e2ea221074a963b219d3d43ed213	674
321	207038214	337adee864c2b0a9ba3c96b9555508d67f928eb383ab508ec5be8452ad46c60c	674
322	208489872	34289dfe967496011cab6c10ec76973c34887fd6cff8e63249462e3c3dbdb494	674
323	208765348	cbe1c879250526a5971e1c72010250c2abe58187e6cf7d7fa388ca805af22650	674
324	210282851	d9234af4d089f57548eebb12643a8f279815fec6c2d615d04ec6514c645fd3e7	674
325	210283652	66a168dedebc8b049d0964671280ed4a18be5b2609fef642e7d62a39a870b393	674
326	216063590	8b9c5b698f783fd915aa4880752309b7cfa107816e12fa97f04df973c281fbda	674
327	218303141	7fb0546e4ee44aaafce47e4f885483cc0c59ecf69ec9f7be02c3d190e6d1a25a	674
328	218324816	e45eb7fb9a3b2599e4c750fb0c9aea9034634b181cc11584f01f3d9902379b45	674
329	219693448	e997c19bdbe5efa16bd99027d3928eee6886a967fd264abe362b07202d5ec9fa	674
330	219985770	fbfc1687ec0a81161c525258991a8072261eda4beb11d61a1514aa044b50517f	674
331	220004932	1f854b42a55e97f7916b0238367f9aea4d488bab4fb2c650a20f347445883090	674
332	220004971	8eb9b33f02a04cf952560e87041d015943c0b4f438a7c4302c247d6dde7f9220	674
333	220127422	a3e6cfcea8bb14c2f846c0500bacd75c1f1ed854fb9769054a3c574fe4535570	674
334	220187965	69840bd0764583a34488d7bb0190383eb208ea80bea47d05f388af5180f92202	674
335	220239229	4e7e357954861b299df3a5e4d1db35aec99fb099c89e5c240b7fe802617b3dd4	674
336	220297723	ecd78acef7a14ce938d0ee575fb26ce6caed986d33534974d1e779ad50354ae3	674
337	222035432	9e82bab4adff207142076b550104d41d89a05b039cf2701cdbb56bb4f5f85cc9	674
338	222267748	63c4bb436245d400947ca75c04c7408ffdf44193c4c77b501cf02de7a31c7784	674
339	222536644	1c02663291d45b4e15d5050db6cf970b45e372797f9053200e22d96dc357c465	674
340	222537896	3c26acc69a412f3ecde612f4ff693aa40f0907fd812b37671e3a224fd466b686	674
341	223165041	0e9818f02a316cab1c4dd7216ba838f50eeb436eb3f1834548b472dc9de9c884	674
342	223987322	86d4f4067cb5f4130df9dc804b938176c5184bf7a94a924fa7b89bcecb23feb7	674
343	230291396	b51a337d1e1ffe28837d0fb83315eb961aa51151ae89468cf116c874f4c9770a	674
344	230941292	96e665c71df958e425366f446bd2bd3e1ef220aeb222af1b6adcc15dc710a420	674
345	231024737	72da85770dc8b9cc08f052a6614bd72174f8187ed61b5dcd1b58ad650207cb83	674
346	231549830	46f64cbefcdac13b076557b2373993029b522fcd0cd61a11ac93995b7e0436de	674
347	231647167	e7a70f3ff529eece8eaecd10d73d51e89f8d65466dc1b09f89e658133ca6dfdf	674
348	232037694	b0c83481828e142720d2b5cfcefc26c9415663d88916ff4b066ff91d44ceb1f5	674
349	232980281	1815817e58da4be23e3d239fd36695f63d09b900dbec42236aedcf9f6f77fec0	674
350	234570648	792a4277014aff3335f14d5594a820f4bae26c28ce7f5815b7524dc69349f42b	674
351	235752527	bd61b947aa6f0d61cf5699ae6ef97f46081b7576bd2bc287f98dc92a0f2a51eb	674
352	235821589	9ad6344034ae7e2db6e2c32df6a968dcf0c588311584f6e2fb2e086a33421b95	674
353	235923382	3c2d7ed70ac08d0e8e9a4cd3e9a46aee489b2f6879e59ce4e2d3d8ffa4a22262	674
354	236016784	410b48231429a66527f8b972e2a910f7b2f043efd8a8c1e161acf8a8df54f40e	674
355	236362868	1d44e5c4250acc7750643f3f3f12356424ca310ec3a9fed171f42a18e442c82a	674
356	236657902	151bc7731a6c0d81bd9e6c6295553f80d7afa0c89094ea687261f96a9903f53a	674
357	237630779	11ee48127ebf5702e8883cb829734e444dcc2c4efbdbdfd235726e6acea9fb5c	674
358	238206098	f219ec3a5a351167e848dbe09af68d8221e228cfed3d83a4ccbf5850c4fed728	674
359	238531592	df90b69a283f776c3c85f1e9139eab01159a358bdc2c641cda073313d96097fa	674
360	239196374	630cf7a677dbd96ed4c8851bfa074687707bb331d59db7a97c4855012eef0e4f	674
361	242921658	fadc2d58a6b4dd1ef1733f47bb1198dd13a1411987121a727396d2e8c69cc5a9	674
362	243126636	d82d067706a6787d89b1522a76c9316ea54a157802e37a5808d7bf99ea5f6d57	674
363	243154301	20dbb44a56a3dc3d21af397565dda865b9a85507bad952060b69ac7104929faa	674
364	243204682	a10c442452c6f734cca615f0e5b4405fe3fa95855736d1b3e73bed176f963ac2	674
365	243274210	a455e683e5badc0eadda7e1cd972e13450e8a0c22e209c95755b1aa75b9ce90a	674
366	244905539	6e95fc690021440236c43f9c48de601da2dc4daac4ebe2704a8e5102b2bfb273	674
367	245262141	ae22ea195114e18f8605ba0f7e194b8dba893326e4b4126426b3cae88da5e588	674
368	7560487	6a361df7af42609788b5040914fec714e1ae8195fdd0ef0d87bf993acaa5045b	673
369	16626517	12dbc15aa4f30d6c2b6f967ee5987cfa45c96e77886cf11176e279c1ed1b4e04	673
370	53918187	8491e091062e90bdebf6ba4f665690de1be5a19d52a05d4f73ef9ee6c6f62677	673
371	62807847	3ed9f877c82e58fa041edae55bf87a93afe654b5ab78a337f64dcf0bc2b3d6a9	673
372	63004192	aa66ab41c0f5579029a9df75e22f95458de3db8c71aa528d25b06de42237b254	673
373	76863903	e51dff566dcfa3440b2591694fcdf260ac9c6cb96cd947a2036115ed7cf89722	673
374	79007954	b5a237cdd188e7a751836f22f3cfa720f8929f553238de4585c6b38c61eb9928	673
375	88455818	a32d3f7c6196236cbb15bdfa5299524ce4ae1fd545a9763dd3f02d755aba4d68	673
376	107275538	81bcea2bc9cc56f2f98b0e18eaf964f49f150581c42fd36650eb081de9412f7a	673
377	115293827	f3c0fae548068c54605a067a46c2ea808f6969bdc4e04322f707ba18fc9439c5	673
378	118061889	78a0f277c307125c6276a35327f054968446ffbc6b7478d09d88e2734f5367a4	673
379	131173050	3ea24e8bd4916bc94982992885ef15fcd9a366397d81f1fb35b12a6f77e189a3	673
380	145311541	55c14c788e17667d666fe4d9f90bbeab5ecc869c6311d9acbd74ce10181527d1	673
381	167230363	cc8810275184b35ac48be3b990899354dd883010bece63d4e66373d2766feb56	673
382	171698876	1298e6a2a118709888f6d8e787ac9214edf60a3b5a1fcdc3c5dca9ea878955a3	673
383	173983585	26419749d8af8536a36b72e5693f27390a9fae12e4c34edc493f0f53c63e0090	673
384	176130914	e493817a97d48de342d558db3a1d73c8e2932c62fe3bf82ccc9d5544d009b7f3	673
385	188587060	9d32814f05b46c90a7d27db0412e1828d61446d4542f29301f34ad4c29e1b73d	673
386	196162508	ab67fb8abb68cb1daa0747a631ffefbba4dca128342635e1c4618d00f6228774	673
387	197488571	8c78a7daeb13ee6bee575fd7d965bf273aaeedeb6cbf5ca597fcf34cefb2cdda	673
388	200476405	aa4f611c3000f3d6877113d7d40a11466626e792685036de0cf6abed6dde347e	673
389	201961687	16364783a8fd584b0792188faf70468262a9a51999966c0cae06f9e22df3bbcd	673
390	205565221	fb21a4de7f546a7bbbb998ce4e694ef64634c08384bd5783ac18f6c0b56b6585	673
391	206433294	c6a0be3b7fc360c2f09162415490149f6fe070814289c24d6a54a5d21018c7cd	673
392	207038212	587f85dfbb581e01caf4a7f4da27ed20aeaea96f9f1a3838d596ca8356212de5	673
393	207384118	6672d59f16933af771ba750ea1b0705124b03f13c8b703ec363c4aeaee56214e	673
394	208489820	60b856c6538c7915f535c8ba67a601e6d48d3cfaa43a0ff2f0e4f88bee81ebbc	673
395	209905139	ff723d187aa00a17eb234e6a0a71ed5eac2bc217e34214c5270738d802e640b5	673
396	210282850	b343aa03d810322f519a8c3e503862f2f4b4331842ab09d8d785da8017fe100e	673
397	211710069	531344e0e95af44ec4f2f7ff80dab4c850d6ddd87a263601f025d0722ba864c6	673
398	213876310	31f57d15b6bbb9158880f8f7e673339e149b6170d592deb330eb92adf13ed571	673
399	215021474	b2d5b1af89f22cd66f2f383a3f0c510281c8240f700aaf7549987da206f8e737	673
400	215283881	7def912055decea1c145bfd92441f521d4ea245c9fac4d658448e566da7bbd29	673
401	216802992	502536959b39ac8f335a0b55761f720321d7e6e768e1cfe213b79ea3805ce25c	673
402	218074020	75e76e8e8c2043b729d9e6a6e74afcf3f58e72035ca7df690a07ceb73d6918b3	673
403	218324785	f47caf756bebe7102513a4f5a0c15a51e0ee1fa604a029c0da4c1a515d7fbb13	673
404	220994469	6e06830256cd3d64ac4000e84eeb7ee47de287393b42c7306509fc585f663333	673
405	223047556	8ae1c2edd70892a4afff4ce4957be8a7a5a84d26413c3275321a8d46979e0f52	673
406	223138612	af0eb2f4a0784c0fb38ced65169a22707de3808494a844110c0bd5c9edb07d56	673
407	226466738	b27ba8a83ecd727a936e214683902b013d42d9a647d7de0ca89ff4338d6354df	673
408	226956676	df07c15d575a2439ae1b62a84b65878241dc76cf61b46a2d7bb517532b35eba9	673
409	230325494	d3e909cfd13a47e561593376f1a16f38cb3467385823cc23a82323cedfca5b01	673
410	230409651	67365d9075edac82c087052c7dfb11544be39496495e9000dfc8a33624b786af	673
411	231369301	4b27fafea9607374830e0a197863405c7929d7b32691aa3fe08929f34facfa7c	673
412	231631692	90d0a50e69d8e3bcbcdfc3aa75762d99a4dee1fd198ddf30738d2d36f525698f	673
413	234570651	f11b64fdf1f21a474e188f01a8eaff8446386a1e3b4535e19fa681bdb68a3282	673
414	234994318	bdb04bb1ed71c6923c32d1a2a3f751c93bf77136b9d2186fd6215096cced2793	673
415	235645253	1671117dfdc8ed394ff8bb1f5e5641dde10db4b463e299ceca7b6317a117b904	673
416	235696454	dbb9cc202f0dd7aa0896ea403c125e1f2cc8790d0414a4de47f9068a0ba19ebe	673
417	235769531	4c10ffef285be0c759d7fb2ec3bcfd2b58e74b4e780b82d28c564bf3f634c66a	673
418	236300659	bf47ed95945958d243b203eace63262a14bb3306a9e09abf47fe13656a82aea7	673
419	241020446	dcfbf7ea5a94ee1b2004c46d6031c770ee970eae45546a3fa52a359b3590fbf6	673
420	241064682	e08998e5fcd0f625ea33795685976e26205b6c39818d5795e12269943d7f196d	673
421	241582179	d7f22d0e33c0b47626d75a78899219632d7e51c18615bd16d581456823a48e2f	673
422	242589927	13eed57f396ac7e97170dbe101568bf6f3cb0dd37d40c924a1a461bfd3e2a2b2	673
423	243153542	311ac33b8cfd30c605204c206d3e95c05c1acf2c9f25422613c51cf6fedd5cad	673
424	48871269	e69c52f88d44a936d0f72de2d00075db2ee135cf60a4f44ea2f822308f3418b7	672
425	52200881	cb897f24532cac33a235801f37a02b5c70618790cec5d9c7227da151d0ab995b	672
426	58150689	654719a6c3403c868e31a78efd4b38ab3ed8d24b9592c90d3d3cf5e872d1cfc1	672
427	73367207	101c9cb0d5d878f6254e18db401bb7d37073a6ce638de88b5dfbdb53e4efa83f	672
428	74427755	9bd6b7b73da3e99e896680a9a35a68d05e456a5e7718760a62bde0ebe17e7ff6	672
429	86267111	abf905d1dc58725bced38182c7beb7c7d75c43c1de377a887e986b000179af88	672
430	112469527	1b80d0bcb45eba666ad4a0c2ccaa5d8a0e63aa79828b5ed8d67eb1e99dae6df6	672
431	115290134	f3f2af386dd32fc8c0cfbf1d8de11410dcd45d15e6469194aed3e5dd328789bf	672
432	115291083	492f80b580788275e41c3c4a6d3a5c27fc5a5430e65a105d7fdcb8ffae51b408	672
433	137082621	a5de2cebe22d215f9e8342490f6de044dfd33116c358ab77ec47fe96a279932e	672
434	149487346	0bfdcb679d43b416af5e8febe138dc9ad56a18e06297b417de6356c1aead156e	672
435	149487758	240b3bf8478e17e8e837113b6b06b38dfbc306b9930455bffbd00b5fa275c402	672
436	155031456	cce8ffd9cbf1b4e89e1fcb27bde37d1a5af4762b2925e8221d06ce0bfa490f6e	672
437	155032375	a1be869ca5d6df8dd0b31103b4c256d5405d70ebed238306063ac867fc5f9350	672
438	163442114	9ffa12bfc00cf7c15af3f5803c5059570910e34be516a16f8d95ada8ab2cd54f	672
439	167224761	8aa4b6902c11d9991cc51a44f5bd7fca5ed1f93355e0db91a3097cc16b8c8960	672
440	167342553	7b24d31fa247023f306a3667017c48d2190b51f30de67200c80fc3b95b451e6b	672
441	169206354	22d31216acf9c71935b8b2edd757da142418c94caa01c58c555c6f1099a8eba2	672
442	171951374	591779e6a53f828f0124dd75d8155171f646981f596e89501c449ee3c6b85aef	672
443	173351618	f0b2fca795d6944a939e5bb9ef8f9e6f02ec99d28d493158807d1ef7437cf358	672
444	180952412	374636c1330e3b56f8e2bc606a62ded010aedd7b72fd331a54c7893595597acf	672
445	190181922	b562ff54a969a1b098ad4b6f7d554e789f5c70e76f6a662170e45d3636286cfb	672
446	192547884	b96273c9e620f4559a7d0c8a251aff0ead866ef78d54c041f881ac80375d1007	672
447	207699297	802f2ad1f7aebc4ed002958e1a85bab6a6ac003608b3efb30768f4b64df945ed	672
448	209605173	c3121f7292a2a7c8f210cc77eab94905cee216002338ec5622176cfce17ceea4	672
449	210881255	f8ae464981cbcc4a4f5bb147dd1dee768f9a5555c50f3c38cea7ea46fec61039	672
450	211452497	a906fb3ebe7a711d9aa0a671dc35780fc00f5b5be38d51990f6782b39ed06768	672
451	211792512	37fb4d7c6efc158b797700948353b67505e25961a4e4d9659975630366fe7fe3	672
452	212246786	99959c02fe02a8dbfbef74e1fcd11d0d73e0a53a34e9e9ba88d6ca21603bdc17	672
453	213636941	0355adb878141bd49deec704df2f2b363dc07bb1ef52d0de8f6f8780f3af8952	672
454	215495668	15a3e9a7f0fa85b90bf75a764f2453fd03e2821d1c0553ac78b71a6729ea467c	672
455	216484183	7a328b10ffb122ac059c012695070f6908396650f460b960c986bcc6f0357cb2	672
456	216723334	25e8c087103b6595ea304b908a4934b03152361bc5f739bddc4486632c28bbe3	672
457	217608152	75fce947f77af0a0aa55aaa73bb52d4a94c56fe53d23fab0957484b894d3f5c2	672
458	218074043	5037f8465a9c6bcd4b298232939b1105d71fe5dd8fa3616480ff9b0ab3341a07	672
459	218223325	afd0655056a7469dd2b32202353a2fb30c16d88d88262e0587795d8c406febfb	672
460	219846789	13973d867df80b17803de1269149052f1eb0071ce917c0e55c13c8d0c69e9548	672
461	222537116	586194802f6c558c0e6fb2bf6715639a8b4567f7cc86834ae53de360661973ca	672
462	222537891	1ab319bdd0c126363619acfbd750cfa20c736a69a80591c885f95b45555422ff	672
463	223138614	b068d62d5436f8b2883f15140660975f51cadc2ea267f52b344436bffbc63b45	672
464	223263853	c479d34527e27155e309d6f017e70f85e81a883c347bed44a1b19101f55d0c98	672
465	226808743	bdb34e99e279c751dad278727287c90b26b52928597279426f8fd27e94838b97	672
466	230409652	ae51a7632a35cd49c22aeb808e1f3baa04a12a3437301b65d40cbdfa1dcae11a	672
467	232027930	68c17e0006efd7a16c68faac53aff6ba4e54436c4bb7eff089370402732b28cf	672
468	232768568	762cd35bf5628bec4b7722119d5ca7287cfa3270e07766e8053070d98b6804b0	672
469	233298768	885ecc3a1805cdcd9e6c6986ce9b4dedfa7127e55412c250bc59fc2084b39fb6	672
470	234585062	88dc37e2808d655524be7e427912b07ec1d82d30f3b0579106cf4defea5f8350	672
471	235791361	2f5d44e9ee7818f82f232e878798f389ec60ea5da66c8ba084a93f431de1b0ed	672
472	236749755	b8b5503e185d95fb8b336b31b041c1e641c26e4d2c1fe6a4784d5c4cb7679382	672
473	236818791	4d7b9523dadf75c3be20b257aa329c4290b9472d543bfed176db1841b453878f	672
474	237118384	749dceeaf72008982d7c40ce2af9fcfc02de374c1c162de2a3362e4bcb737c2f	672
475	237427386	777c89d4c876fa649d9a3a1c667ebbf32b0542085beb748f5f375577e6deb472	672
476	238418502	7d0b7999458c2d4770bfd874ba194e2131af7f68defd9b72e1764c1562427a3c	672
477	240765942	84fad49f12b0206ad38f854e18f1edec650e99b2297220f94182a4e15757ce7c	672
478	241176217	9565dcc2ddea421a146537af4f4075ab94fa5776ff90a0d361493b2d850e822e	672
479	243466035	512a0507314905df4303bdf7098a89ade50480df67892ecfbf0bd223bdad3b2a	672
480	244212767	ce3f83d1b8b72becb59a4ddeff327db3c9df414ee2682c4675b1c764476179f3	672
481	244333279	e506a69ba9173a2e2700816baea97a0dc1b57962246e560992484a9eb87920bd	672
482	12487474	8527dd8c2b346a9cb4139c4d1d78a27f2f67e6713c049d769a591001115cefd8	671
483	46709163	128b674b3fb33529295a054ab1d71374cc19e786eaa5a741c015fe0d58407281	671
484	80348118	8e791582bcc9794d48ec63075a25e3f1e1e274db6063dcc6ba85229f57f8b026	671
485	86267113	556365129874bf1c62a440deb6df24134cac0f59cbe94314d8e97a91f1521725	671
486	98587979	d11b2172c02fea09e604fa70b18fd41edde27f5a68af5f0a967b8cc33c7d6d57	671
487	103359603	ff151bb3f01ff8e176ab78dee5a95e38865d49cf5ea0473ff8298be4694ac71d	671
488	114250793	cd60022e9303f4dd6e72fd7afce5cd07cf07832b4e6451dc9ffdffa192e831af	671
489	115293831	5fbb23cd8f53dd62c7d28f2970dfedc423825e321d4bbca99aac200a563d86cd	671
490	118198039	23c4957f49bd9a6849a191410234819b99e5704005db071cfad73a3271b6d911	671
491	124125813	da2f6b96321ca59b16106761f062ef3e12b9b133faa67ad35f08ecd1cd76cd69	671
492	128843405	28a97ad63b1163d83c5a637ffe2d2595ff3209c0f977be7ba5b55e143a6d7186	671
493	130767828	e9c89ac573ee29ae564162322b0804bebbcf88d29d654cc1a93678823beeb88b	671
494	136423654	f9e510a328c4394f145f4b9ef34911933084d0518c3f2566f7cb69ae1e05e879	671
495	153304608	437c29ba26c47e708453eaca68d2cd4591b0415e96ec8eedf45ba568dc7a5be9	671
496	156022671	b8bccc1704b2b1a3e1843f954c10a81e584d8615835e20b8b1eaa44912e09b2b	671
497	158857499	efa7398586dfb519bab9218839d1ff75e9f8217829a1fc09d60b6df107eb6626	671
498	160395554	7c4a94023491234d2d91fe33264c469f5532ac1ec44b96c82887ecaa83b740bd	671
499	165525411	5d7850505920749fb9bfb4813ae4b81b2e01c3fe87ccff91b8640a87e7b30df3	671
500	171345402	733c8954b95b6217386addb49f0154adef5ef63e743e5240a2814b8b8f7a42d8	671
501	173266855	f77af7c8511535ead999ef08043cfb26b005c5a93b0da36402ab4f4e31425549	671
502	176814973	8980c06900f37bdc095126e975da9f4be2631d02e8345a280c4d7e4ed3fce665	671
503	194143930	75adc9b2527254bc3122f2f7a6b94cd5183ba911e8800b7ca581f65aa2342d41	671
504	203245561	e7240b1f601905bb9294dd58498c512aac1174f249b6cc5ed612a98345a2e517	671
505	206569768	9d3f788fc47caa33d44977ba525e1278393e2ab8338d7171c1bf5df2c3a41724	671
506	209205489	1d51b16679f8e67683cb45ff17fda864dedf2c90c8f3d72cc18dcd43a5a78282	671
507	211255925	5113547006da69c32243f9158d2142d3cfcf24307bec0a24d0d6966bdf1bd51d	671
508	212256383	158a04e8e16adafc310965885ab66a27bdae20aa0447900c18f632d7dbf773f1	671
509	213601435	2283dd07615293c80ab6619f39a969d95119fd3646bdd7d94a6037b745e2182f	671
510	216767958	79ca24c4af3811d8e82e5925eed8f9a9828246c1aee4008eb8c9922f9065b880	671
511	217907302	613d1dd224f6b2033b53a6ee8f6c2c26e040deecfc03e3cc3e9a4cc733a02e2b	671
512	218221654	09a97a44986796108915c2d30d09e711f9e2cb2109db4f1f33fbeb758b8984f2	671
513	222035434	2b82c03af8d1fc36e08e5f6d0808e6e4b9e122b8146d72dfa96bb0d4d46dec08	671
514	222160930	519c15be2d077a35f914749128dea233f7f40634fb768a810964277871684ee2	671
515	222536621	0ca9015ccfca69792f2d8f1a3dc14e92c341a18b32e10e473a026b79225c5d97	671
516	223375797	0aa48361c5dd6d33dcc4799875469a1d0067fa583900b2d18361439debd0b70f	671
517	223965131	8fded23ebb9b2fe12cb77a570e22c9067421c480419a363eb1f33f23a424f87c	671
518	226559179	ae317c25181ee08dfa25875333e4e43d28395073d5f6544553dcb0a148e724b9	671
519	226956925	5eda6c10d8f35889539c4573d8266bc9fff56a0a0894c07b3e737ffd3fa3fc7f	671
520	227268379	c5efdc5a8d8410a7a18aa98124a9c414617a706e303eeb36d528de2b729844d0	671
521	230219864	e1d756ae53583147abdc4727e174b86dc85b5b5d09bb4d053d44e12c01719c6e	671
522	230982507	d678f4d05c7fd98ea5764ba0e7584e5f854fed80fe5b3338ee3f1eb0e770811b	671
523	231060691	82bc13f65f7ad2076d2a670e747c21aa3d40aa70315f22d181168018840cc25d	671
524	232980280	99370894dcfb84577750e364c6c8543cd246b95ca48a226116d4716720312be8	671
525	234051788	bc1485cb3830fa5c26cfcf60dfecd4a1dddc8a19aa28e923c9b09543b2800112	671
526	235663214	b23e4087910065438c331be78a6e2a3ec05bfe4190799354f82bf8fd39c4cc98	671
527	236300660	7b8798b54e10e1d577a1d893ace6bf91335e22f9b7be7e7f4ce3bc875026c012	671
528	236838392	0b8434896c4f0ddef5ee1a6d7da650f5af8b8a3d2329597f0b10f1825c2cc1f5	671
529	237637949	99c32fd92c16701af31141db1543ee728855211df5bf5818309ad304f619708d	671
530	238825813	a73c70e359f73be8ab77b4920da052012c93897459fb95d01f20bd4426019faf	671
531	238850598	93d8bcd4b7b19b1e57987a185cea8081fa2411c7fe570bc379cd5c63b35fb718	671
532	242921657	388643c618945043ba6a2f8b86bc422057306f10ba9e89f7dba8d0dec5dc2581	671
533	243126630	7aad8a288915dcc4bdd679c48e5283c6cfbc77757751f2460ee455b65de9c98c	671
534	244163529	d8e3124b9dd516ab3bfc908fd16d9039c376e8c3656eeade21ec4884f54d4fd3	671
535	244905522	de9a5f591cd70863e009a1dcf917e9ed84744a8b0e070b6aa97d5518eafde4c0	671
536	27499185	da8db019904e60ef370def5346a23bfd3d93923c7482184c8ce9235bfc48ef47	670
537	32750360	f4a6f31b463788481ec0c0ea15f45d71a2ce0b5f37222e34f694349f6675ec86	670
538	46731147	14c1827cd3a1bfb712302012703e523e5fa505edb5a7042206fe0a044205cec3	670
539	56533366	47ff497c325d1a60ef6b33c807c59744f588dc0b6a487d132425cc8377657973	670
540	66253065	40c04b6b1c758efe6b85b9123bb19cf3d9f5cd72b7784379e8cac92e249297ef	670
541	77412788	5b7d0646e0856c1a1af91f3370f94ded0aee3938afc880fd2bf2205480850227	670
542	82714042	0b061206ea81664030702f3c732a3a3fa1159708de783242c43afc508c2737d7	670
543	87819665	a8ebe40bf438688e7a7f890a2d5e19ed28c22ada61ea3ddb6a363d8c8845e350	670
544	88455817	0e5366d8a040340a88d7693bcc2278913aa3c22490a356cfb87d016c1d04ca7f	670
