rank	node_id	label	in_degree
5802	22897169	null	1119
5803	46859970	null	1119
5804	47951014	null	1119
5805	54525036	null	1119
5806	59631974	null	1119
5807	61877602	null	1119
5808	2491303	null	1118
5809	15070649	UpDown.BT	1118
5810	17630025	null	1118
5811	19910554	null	1118
5812	25160849	null	1118
5813	43900600	null	1118
5814	62642923	null	1118
5815	71792379	null	1118
5816	3111543	null	1117
5817	17432786	null	1117
5818	34863450	null	1117
5819	34863581	null	1117
5820	47525752	null	1117
5821	113143121	null	1117
5822	630451	null	1116
5823	12030160	BitcoinWeBank.com	1116
5824	46542912	null	1116
5825	3583815	null	1115
5826	5440671	null	1115
5827	6224491	null	1115
5828	16502438	null	1115
5829	40728167	null	1115
5830	50429627	null	1115
5831	70274491	null	1115
5832	73026621	null	1115
5833	103863358	null	1115
5834	108533510	null	1115
5835	3683231	null	1114
5836	13973819	null	1114
5837	62954191	null	1114
5838	86497105	null	1114
5839	4232748	null	1113
5840	5161905	null	1113
5841	6629734	null	1113
5842	13291453	null	1113
5843	49145493	null	1113
5844	66029849	null	1113
5845	91165861	null	1113
5846	108736904	null	1113
5847	1966817	null	1112
5848	12045053	null	1112
5849	12732384	null	1112
5850	39769786	null	1112
5851	48627553	null	1112
5852	62778278	null	1112
5853	77740650	null	1112
5854	84049431	null	1112
5855	9180799	null	1111
5856	13287508	null	1111
5857	13883913	null	1111
5858	15229585	null	1111
5859	26071017	null	1111
5860	59224339	null	1111
5861	90176324	null	1111
5862	107160556	null	1111
5863	117007679	null	1111
5864	13199815	null	1110
5865	21649547	null	1110
5866	40161573	null	1110
5867	63580332	null	1110
5868	66721147	null	1110
5869	32102728	null	1109
5870	111268548	null	1109
5871	125853806	null	1109
5872	14497994	null	1108
5873	25021787	null	1108
5874	34863529	null	1108
5875	36936360	null	1108
5876	48158085	null	1108
5877	53538955	null	1108
5878	80409194	null	1108
5879	11659033	null	1107
5880	17266455	null	1107
5881	25971491	null	1107
5882	26678491	null	1107
5883	35383823	null	1107
5884	42094611	null	1107
5885	74350259	null	1107
5886	99889172	null	1107
5887	26805141	null	1106
5888	62521168	null	1106
5889	16037754	null	1105
5890	18636463	null	1105
5891	34063479	GreenRoadMarket	1105
5892	36374551	null	1105
5893	44762555	null	1105
5894	60496624	null	1105
5895	93134116	null	1105
5896	520599	null	1104
5897	3921696	null	1104
5898	11847410	null	1104
5899	19994225	null	1104
5900	20143279	null	1104
5901	41529560	null	1104
5902	47973799	null	1104
5903	65561164	null	1104
5904	70167084	null	1104
5905	2133961	null	1103
5906	7459122	null	1103
5907	60719878	null	1103
5908	77193130	null	1103
5909	118421741	null	1103
5910	131983609	null	1103
5911	17250160	null	1102
5912	28368176	null	1102
5913	52803560	null	1102
5914	56469763	null	1102
5915	70897209	null	1102
5916	94806071	null	1102
5917	1938575	null	1101
5918	5550040	null	1101
5919	7389310	null	1101
5920	7451380	null	1101
5921	16248687	null	1101
5922	19146290	null	1101
5923	72629231	null	1101
5924	83068094	null	1101
5925	105781432	null	1101
5926	2776195	null	1100
5927	4569667	null	1100
5928	15728559	null	1100
5929	32005606	null	1100
5930	34863518	null	1100
5931	69014150	null	1100
5932	92310716	null	1100
5933	4210463	null	1099
5934	11896249	null	1099
5935	24849726	null	1099
5936	36387815	null	1099
5937	62302630	null	1099
5938	112065690	null	1099
5939	6010817	null	1098
5940	22156592	null	1098
5941	26654453	null	1098
5942	28064677	null	1098
5943	56584956	null	1098
5944	73593929	null	1098
5945	4015256	null	1097
5946	16734349	null	1097
5947	34520699	null	1097
5948	41645572	null	1097
5949	81768767	null	1097
5950	99233075	null	1097
5951	3249205	null	1096
5952	19810282	null	1096
5953	43758099	null	1096
5954	80542277	null	1096
5955	94097309	null	1096
5956	3376218	null	1095
5957	6949567	null	1095
5958	17999792	null	1095
5959	23148966	null	1095
5960	29530173	null	1095
5961	114441324	null	1095
5962	402203	null	1094
5963	9282693	null	1094
5964	16389381	null	1094
5965	31185131	null	1094
5966	31470222	null	1094
5967	39737758	null	1094
5968	45560943	null	1094
5969	49809876	null	1094
5970	93247027	null	1094
5971	105872274	null	1094
5972	113253855	null	1094
5973	522974	null	1093
5974	11873192	null	1093
5975	22537002	null	1093
5976	45710773	null	1093
5977	100238713	null	1093
5978	100723	null	1092
5979	12075420	null	1092
5980	13414064	null	1092
5981	27203999	null	1092
5982	54522044	null	1092
5983	67419225	null	1092
5984	7554012	null	1091
5985	14451038	null	1091
5986	26310692	null	1091
5987	46496453	null	1091
5988	80472504	null	1091
5989	104022371	null	1091
5990	2651592	null	1090
5991	2670925	null	1090
5992	8176068	null	1090
5993	20303459	null	1090
5994	27366189	null	1090
5995	34863527	null	1090
5996	42034381	null	1090
5997	126262545	null	1090
5998	132559937	null	1090
5999	4248599	null	1089
6000	4947736	null	1089
6001	37190548	null	1089
6002	37671630	null	1089
6003	86836185	null	1089
6004	108329339	null	1089
6005	1122747	null	1088
6006	19219901	null	1088
6007	30128922	null	1088
6008	50192098	null	1088
6009	54323937	null	1088
6010	63613188	null	1088
6011	85495353	null	1088
6012	115267029	null	1088
6013	1083990	null	1087
6014	1153947	null	1087
6015	3691362	null	1087
6016	15761673	null	1087
6017	69361010	null	1087
6018	70383428	null	1087
6019	71001130	null	1087
6020	74461703	null	1087
6021	5198442	null	1086
6022	6834235	null	1086
6023	58497563	null	1086
6024	5272116	null	1085
6025	6011273	null	1085
6026	7111379	null	1085
6027	44484224	null	1085
6028	57823903	null	1085
6029	73367463	null	1085
6030	98424435	null	1085
6031	117348447	null	1085
6032	130892411	null	1085
6033	2190972	null	1084
6034	4180917	null	1084
6035	4961145	null	1084
6036	10894652	null	1084
6037	22002907	null	1084
6038	57947964	null	1084
6039	83303778	null	1084
6040	3606077	null	1083
6041	3829348	null	1083
6042	11799690	null	1083
6043	11842743	null	1083
6044	13195827	null	1083
6045	13265771	null	1083
6046	35915309	null	1083
6047	39685115	null	1083
6048	55884771	null	1083
6049	92424158	null	1083
6050	104659420	null	1083
6051	636466	null	1082
6052	1929058	null	1082
6053	5301224	null	1082
6054	6123976	null	1082
6055	27263880	null	1082
6056	90392013	null	1082
6057	17121304	null	1081
6058	30598555	null	1081
6059	81466336	null	1081
6060	90848588	null	1081
6061	125504954	null	1081
6062	12760044	null	1080
6063	17165070	null	1080
6064	40450929	null	1080
6065	61106685	null	1080
6066	81147642	null	1080
6067	81949530	null	1080
6068	406343	null	1079
6069	3935623	null	1079
6070	42027937	null	1079
6071	45860124	null	1079
6072	63658574	null	1079
6073	90237685	null	1079
6074	108641564	null	1079
6075	118732665	null	1079
6076	4677168	null	1078
6077	36692448	null	1078
6078	73701198	null	1078
6079	89283032	null	1078
6080	90797036	null	1078
6081	105925259	null	1078
6082	2828593	null	1077
6083	5283932	null	1077
6084	20170997	null	1077
6085	20210434	null	1077
6086	22302078	null	1077
6087	22542515	null	1077
6088	53491346	null	1077
6089	66958383	null	1077
6090	73490331	null	1077
6091	77174194	null	1077
6092	109030581	null	1077
6093	116646	null	1076
6094	650969	null	1076
6095	1057979	null	1076
6096	7163228	null	1076
6097	9258416	null	1076
6098	16692288	null	1076
6099	23217537	null	1076
6100	28249856	null	1076
6101	31829774	null	1076
6102	45350121	null	1076
6103	3537511	null	1075
6104	55532591	null	1075
6105	3486943	null	1074
6106	12250910	null	1074
6107	34863439	null	1074
6108	68989228	null	1074
6109	3914016	null	1073
6110	13411064	null	1073
6111	24490770	null	1073
6112	37467757	null	1073
6113	40606325	null	1073
6114	42097724	null	1073
6115	56637725	null	1073
6116	1482046	null	1072
6117	20885471	null	1072
6118	20932335	null	1072
6119	23228481	null	1072
6120	27512729	null	1072
6121	42487475	null	1072
6122	49600577	null	1072
6123	113863525	null	1072
6124	9933983	null	1071
6125	10012612	null	1071
6126	11439833	null	1071
6127	18119137	null	1071
6128	28177888	null	1071
6129	34863463	null	1071
6130	45950500	null	1071
6131	61030364	null	1071
6132	63867421	null	1071
6133	67852274	null	1071
6134	99142003	null	1071
6135	5459312	null	1070
6136	5549045	null	1070
6137	26756102	null	1070
6138	28405563	null	1070
6139	40219989	null	1070
6140	47554990	null	1070
6141	61331296	null	1070
6142	79079302	null	1070
6143	82754848	null	1070
6144	7292746	null	1069
6145	7339634	null	1069
6146	28078035	null	1069
6147	29564796	null	1069
6148	41173839	null	1069
6149	5350893	null	1068
6150	13783795	null	1068
6151	18616611	null	1068
6152	27316161	null	1068
6153	42581966	null	1068
6154	68953705	null	1068
6155	125254611	null	1068
6156	5288321	null	1067
6157	7529305	null	1067
6158	12477576	null	1067
6159	26675070	null	1067
6160	79213037	null	1067
6161	81503266	null	1067
6162	3619803	null	1066
6163	67679768	null	1066
6164	75593760	null	1066
6165	85793926	null	1066
6166	111438143	null	1066
6167	107695	null	1065
6168	1040443	null	1065
6169	2188382	null	1065
6170	6486539	null	1065
6171	7152954	null	1065
6172	16267339	null	1065
6173	18259256	null	1065
6174	19257969	null	1065
6175	31881956	null	1065
6176	37230422	null	1065
6177	37735046	null	1065
6178	38015626	null	1065
6179	59747760	null	1065
6180	97216038	null	1065
6181	127861672	null	1065
6182	3966886	null	1064
6183	8325103	null	1064
6184	16242035	null	1064
6185	17539770	null	1064
6186	68550242	null	1064
6187	112153504	null	1064
6188	128155593	null	1064
6189	5279687	null	1063
6190	8387274	null	1063
6191	22065231	null	1063
6192	32881293	null	1063
6193	51229942	null	1063
6194	67884832	null	1063
6195	95998669	null	1063
6196	868309	null	1062
6197	3358411	null	1062
6198	3784924	null	1062
6199	7514505	null	1062
6200	8869095	null	1062
6201	16124422	null	1062
6202	61225230	null	1062
6203	112834046	null	1062
6204	34863723	null	1061
6205	59993633	null	1061
6206	82707151	null	1061
6207	103987631	null	1061
6208	368482	null	1060
6209	4435922	null	1060
6210	8833860	null	1060
6211	11920528	null	1060
6212	14045403	null	1060
6213	16919081	null	1060
6214	23289012	null	1060
6215	30363497	null	1060
6216	43222095	null	1060
6217	54466469	null	1060
6218	60361718	null	1060
6219	70191584	null	1060
6220	86185041	null	1060
6221	106624688	null	1060
6222	2793195	null	1059
6223	8044876	null	1059
6224	9979396	null	1059
6225	13323102	null	1059
6226	13358464	null	1059
6227	14856920	null	1059
6228	32712108	null	1059
6229	42188506	null	1059
6230	47207411	null	1059
6231	61429433	null	1059
6232	77369001	null	1059
6233	94958348	null	1059
6234	12785409	null	1058
6235	34864963	null	1058
6236	69766779	null	1058
6237	599581	null	1057
6238	600201	null	1057
6239	5036452	null	1057
6240	6405122	null	1057
6241	8984744	null	1057
6242	20572533	null	1057
6243	24392617	null	1057
6244	2536986	null	1056
6245	11415315	null	1056
6246	48472657	null	1056
6247	48863559	null	1056
6248	49697787	null	1056
6249	58838910	null	1056
6250	127240314	null	1056
6251	132907900	null	1056
6252	12773773	null	1055
6253	29355169	null	1055
6254	47359852	null	1055
6255	113979020	null	1055
6256	11344493	null	1054
6257	14197853	null	1054
6258	40412949	null	1054
6259	43368121	null	1054
6260	61003212	null	1054
6261	88019926	null	1054
6262	91832536	null	1054
6263	19019758	null	1053
6264	70352287	null	1052
6265	5477130	null	1051
6266	7813210	null	1051
6267	16290550	null	1051
6268	38597082	null	1051
6269	49112184	null	1051
6270	56450990	null	1051
6271	66657520	null	1051
6272	72710476	null	1051
6273	122320441	null	1051
6274	1922802	null	1050
6275	7901940	null	1050
6276	9055159	null	1050
6277	9620386	null	1050
6278	12688865	null	1050
6279	18501219	null	1050
6280	1951322	null	1049
6281	16374823	null	1049
6282	37241845	null	1049
6283	45592519	null	1049
6284	72728618	null	1049
6285	44611	null	1048
6286	3744481	null	1048
6287	12066502	null	1048
6288	16819132	null	1048
6289	37077574	null	1048
6290	51265074	null	1048
6291	75041653	null	1048
6292	121473680	null	1048
6293	6183012	null	1047
6294	5996663	null	1046
6295	8490977	null	1046
6296	23704492	null	1046
6297	24645099	null	1046
6298	27281162	null	1046
6299	27928868	null	1046
6300	30877631	null	1046
6301	37345135	null	1046
6302	40910327	null	1046
6303	78711507	null	1046
6304	5943275	null	1045
6305	7407327	null	1045
6306	10235164	null	1045
6307	27419756	null	1045
6308	62727650	null	1045
6309	66375425	null	1045
6310	72640016	null	1045
6311	103102986	null	1045
6312	104922484	null	1045
6313	470906	null	1044
6314	9861681	null	1044
6315	16618868	null	1044
6316	40699438	null	1044
6317	54880868	null	1044
6318	477900	null	1043
6319	20614483	null	1043
6320	74392048	null	1043
6321	86078162	null	1043
6322	106372825	null	1043
6323	2862886	null	1042
6324	16026362	null	1042
6325	34969775	null	1042
6326	35788405	null	1042
6327	43472508	null	1042
6328	43549841	null	1042
6329	7114873	null	1041
6330	15049179	null	1041
6331	36409525	null	1041
6332	60577034	null	1041
6333	83273823	null	1041
6334	96954492	null	1041
6335	122223140	null	1041
6336	0	null	1040
6337	7473501	null	1040
6338	19890152	null	1040
6339	41966959	null	1040
6340	50241618	null	1040
6341	56046410	null	1040
6342	72162639	null	1040
6343	76953039	null	1040
6344	87599845	null	1040
6345	11845872	null	1039
6346	22846345	null	1039
6347	35827036	null	1039
6348	46922586	null	1039
6349	63277819	null	1039
6350	2338044	null	1038
6351	6804591	null	1038
6352	10019743	null	1038
6353	22183974	null	1038
6354	30950144	null	1038
6355	50384447	null	1038
6356	54201019	null	1038
6357	110218435	null	1038
6358	132118354	null	1038
6359	412800	null	1037
6360	20983062	null	1037
6361	50308666	null	1037
6362	52872914	null	1037
6363	57855366	null	1037
6364	2576874	null	1036
6365	6965640	null	1036
6366	19335550	null	1036
6367	26559852	null	1036
6368	29885081	null	1036
6369	40980780	null	1036
6370	52285331	null	1036
6371	100757013	null	1036
6372	16189174	null	1035
6373	16314135	null	1035
6374	22888101	null	1035
6375	48729529	null	1035
6376	57900305	null	1035
6377	105430867	null	1035
6378	107567665	null	1035
6379	1854112	null	1034
6380	2924502	null	1034
6381	8627811	null	1034
6382	14323378	null	1034
6383	18052759	null	1034
6384	36664034	null	1034
6385	47468175	null	1034
6386	54149515	null	1034
6387	62996873	null	1034
6388	124485711	null	1034
6389	133167262	null	1034
6390	10899270	null	1033
6391	20625512	null	1033
6392	28047304	null	1033
6393	32081391	null	1033
6394	49718539	null	1033
6395	81121510	null	1033
6396	132033001	null	1033
6397	2793115	null	1032
6398	12132364	null	1032
6399	12392451	null	1032
6400	19399131	null	1032
6401	31622246	null	1032
6402	106875888	null	1032
6403	2548142	null	1031
6404	23843839	null	1031
6405	26507048	null	1031
6406	70202130	null	1031
6407	79412405	null	1031
6408	125358611	null	1031
6409	38995723	null	1030
6410	77917079	null	1030
6411	89381071	null	1030
6412	1494089	null	1029
6413	2660979	null	1029
6414	5700729	null	1029
6415	20870845	EmpoEX.com	1029
6416	29375453	null	1029
6417	35991433	null	1029
6418	38418421	null	1029
6419	38881523	null	1029
6420	59333277	null	1029
6421	63103799	null	1029
6422	99700721	null	1029
6423	2330585	null	1028
6424	5452067	null	1028
6425	5737894	null	1028
6426	18853892	null	1028
6427	58796239	null	1028
6428	2246667	null	1027
6429	16631166	null	1027
6430	17873195	null	1027
6431	34151939	null	1027
6432	35281887	null	1027
6433	38496102	null	1027
6434	51387109	null	1027
6435	64338047	null	1027
6436	89734836	null	1027
6437	107463774	null	1027
6438	108400640	null	1027
6439	122217772	null	1027
6440	271800	null	1026
6441	525840	null	1026
6442	2522612	null	1026
6443	4310731	null	1026
6444	5546827	null	1026
6445	7758169	null	1026
6446	25638700	null	1026
6447	31419413	null	1026
6448	32696316	null	1026
6449	34232317	null	1026
6450	37897446	null	1026
6451	48001371	null	1026
6452	105178861	null	1026
6453	2270493	null	1025
6454	47468768	null	1025
6455	47908688	null	1025
6456	85505026	null	1025
6457	366953	null	1024
6458	6806903	null	1024
6459	21354055	null	1024
6460	40937611	null	1024
6461	42288964	null	1024
6462	61890174	null	1024
6463	66343017	null	1024
6464	3719565	null	1023
6465	6666429	null	1023
6466	13332506	UseCryptos.com	1023
6467	51526344	null	1023
6468	58011055	null	1023
6469	65789703	null	1023
6470	79259681	null	1023
6471	115944253	null	1023
6472	116565608	null	1023
6473	3290616	null	1022
6474	6283366	null	1022
6475	16146417	null	1022
6476	21726993	null	1022
6477	25184592	null	1022
6478	25284488	null	1022
6479	39830458	null	1022
6480	39849106	null	1022
6481	48946487	null	1022
6482	24209	null	1021
6483	12387036	null	1021
6484	27095365	null	1021
6485	30349675	null	1021
6486	62884346	null	1021
6487	65102217	null	1021
6488	70877712	null	1021
6489	80076014	null	1021
6490	60792055	null	1020
6491	74573709	null	1020
6492	78424106	null	1020
6493	85573715	null	1020
6494	93033373	null	1020
6495	100954311	null	1020
6496	10120804	null	1019
6497	12410252	null	1019
6498	47953020	null	1019
6499	52538762	null	1019
6500	65121389	null	1019
6501	67578453	null	1019
6502	106685073	null	1019
6503	12410253	null	1018
6504	27084584	null	1018
6505	30111302	null	1018
6506	38543011	null	1018
6507	50144705	null	1018
6508	63159500	null	1018
6509	74873727	null	1018
6510	78215908	null	1018
6511	93216946	null	1018
6512	93801342	null	1018
6513	130270373	null	1018
6514	3855370	null	1017
6515	5933210	null	1017
6516	18703025	null	1017
6517	27670346	null	1017
6518	39451653	null	1017
6519	2417514	null	1016
6520	5760159	null	1016
