rank	node_id	tx_hash	output_id	in_degree
6950	533703822	2105ce9d7a273298e4acb953a6ea333ebb07fff3969a7f2330ad9d07eee8e7f3	0	647
6951	538852528	c5f797a58dfb4a7dd8f2fdd487e91dfc80647df2b5a97383ddc403d30463c1f0	0	647
6952	543509592	5c5220f6c600081604a4f594d35d2cc3e4d65b5f8afce3872000218a9e0d0e10	0	647
6953	543549847	2346718b5cbebb9c8510be12f7d043b4570f26d4653891078b6e7bd5f9415550	0	647
6954	546836683	2f2ec304406e60642a68558084b0ca15057b1286977f747d853aebd24062d8a0	0	647
6955	546836684	2f2ec304406e60642a68558084b0ca15057b1286977f747d853aebd24062d8a0	1	647
6956	559477811	600bbed1f3d6a346c673bdeaaf8b28661c7e27c5371da8dfcb85e96774acfd57	0	647
6957	561683668	51de49565e9f9a19d80460ec554db5ef6325c3680a2feba288215e9124c1e4b9	0	647
6958	563721385	473aea894e5d0e3e39698a25788195f70e3c5000a74b6b7e87c7199a135af5af	0	647
6959	563723365	a388749e5e8a2fb9454d963dde8e27de615084edc6044be9b0ef9570bb0ccfcd	0	647
6960	568744638	35e454534292abcd57e757129471780016e23c13a241ff710face138e2725158	0	647
6961	572559752	5d136c0ca442eb1b84d410fc5b63e7a12c6053a383ce155e6e662274da4dbb39	0	647
6962	573677532	f83880df89a7bf93bf0985271f1096154401ca42e354089697e84b520d11efb5	0	647
6963	577742885	ae0d70fb07e2a2f45e54cac1d56de9daec7fd2ffa06a93a25b67fa593c977723	0	647
6964	577742886	ae0d70fb07e2a2f45e54cac1d56de9daec7fd2ffa06a93a25b67fa593c977723	1	647
6965	578123593	729ccaca2454ca258f541cb86d2bf7410c0804000430b054b1368e6aa75b0a5f	0	647
6966	583980887	7022c3cc43c363354f393975e3ca330665c63b838a6b653d14f3613b1fb3c241	0	647
6967	588731188	48a9680ea9036f24cb050951e6e85774d4ec5703d3dbc5df780bea2fd5425aea	0	647
6968	599153152	e147fa69a96fa7107ca1db201ee40998bdaa2d140b53903ddd9a006f45f88032	0	647
6969	609321630	66819f81b9139fa42bd666cea4c6f8a117dd47ba00a04c6b6f79e45851140a1e	0	647
6970	609321633	a5aad788b047f719ca9b7e49cae0aeac9b5c198cf295963227236c026d7df4a6	0	647
6971	622177752	58cba03a7777517afb95fe84c6195e78b0516a6952f0b7b99acd2fee00ea1d10	0	647
6972	626192387	13be93c895dff79896818cb88a1350eedaa2f81956bfd48d395503b5f6cda6e8	0	647
6973	626383409	2617ba1e00643c1a5340db4b3751111076518199694e8511f0be317c333e112a	0	647
6974	633216327	ebae4a886c4faa66c83476b91cee6e583191850dfce8f5e776f7bbad1de5d243	0	647
6975	633216328	ebae4a886c4faa66c83476b91cee6e583191850dfce8f5e776f7bbad1de5d243	1	647
6976	635005666	3e5ca2754aca3b3a14c4fe65f480c59c10cb2153839707dfdc0a56a93d5597cb	0	647
6977	645144469	a109ee4e33635f85f281d019e69e420972c332b244147d3283ae35896c20438a	0	647
6978	645866516	9b1a61882c806dda4ee2fa273d510797ccd6137a8808e2ef3ef8a48b483f2fe1	0	647
6979	647160664	958b19c233e8eae1c39d9de24d778c8bf83347bdde21d703ad3129fda0ded702	0	647
6980	652984509	d64fe1a6f14cc6ac17e2b40f499c1f591b294530c040f0389defbf9276710dac	0	647
6981	654905243	3d94ca064939b320fcb973777947464b4ce4b26c878abb50d7fd72df5f9a12ca	0	647
6982	662256040	f8e16c3ecdbcba30db80a90fe798b43ded1c32158bbad4f0cf4dffea4ec26e6c	0	647
6983	663593237	efcfe4e7e8d0357543df29b4538eb003454aec80d0376d81fba21ba0ff5bd2ba	0	647
6984	663593238	efcfe4e7e8d0357543df29b4538eb003454aec80d0376d81fba21ba0ff5bd2ba	1	647
6985	665082838	01b792366c90c72a827921cf364619068846baa32b2402d341134b579150c307	0	647
6986	63695731	2f6a4ba9fbec23ffe92db68620cd71f38d9b9e0909261b89a2524e92a9e38c76	0	646
6987	64438584	c8bebd15d3176de10aab4b1762bb3ecd7927003e23443cff05784a2ec86d1c16	0	646
6988	64438585	c8bebd15d3176de10aab4b1762bb3ecd7927003e23443cff05784a2ec86d1c16	1	646
6989	75062151	7a06e21794b6a8492ddfd72d3c0b0f5320708481e6349bfac90b68993181f369	0	646
6990	101671463	f1f821ff9620275ae1ae319832228b842080d98f39c834c326725adab78017ea	0	646
6991	101671464	f1f821ff9620275ae1ae319832228b842080d98f39c834c326725adab78017ea	1	646
6992	124726189	c664ab4a2df5c1cb97c00148f3b17b72547254bd6c7e13d7a386fc34997588b4	0	646
6993	124726190	c664ab4a2df5c1cb97c00148f3b17b72547254bd6c7e13d7a386fc34997588b4	1	646
6994	130861122	a8b37e2f1f727f9f6e7db8e0b5fb1a6a3b3ae46ff3136be84c7adecd99e06da0	0	646
6995	130861123	a8b37e2f1f727f9f6e7db8e0b5fb1a6a3b3ae46ff3136be84c7adecd99e06da0	1	646
6996	158577965	d7383a651f194c156fbc4ee9c01a9bd4a2e01d57843f83aa1afafb71ada2d383	0	646
6997	172128461	9a650445372ed8afee3c542627d5b2b787237f81a54a89e4902b543b324b62b4	0	646
6998	173881287	0108a8fecf4d412db43180686111f00125f88f11d567762fcc94561144a8ebd8	0	646
6999	176075256	3560b1239bce57165feb7eebf2d3f61d72505aa6ba3d12285c8a596237b1e6da	0	646
7000	179421997	47f7db2eeefbc8d3a2a6f2754349b95222855da491744de7b0f5db9bafd055fc	0	646
7001	179421998	47f7db2eeefbc8d3a2a6f2754349b95222855da491744de7b0f5db9bafd055fc	1	646
7002	181895262	2904eaf88879fd4ba1e17d9f995dcebc25edc8bb2f905ff370b5a991661b9cda	0	646
7003	181895263	2904eaf88879fd4ba1e17d9f995dcebc25edc8bb2f905ff370b5a991661b9cda	1	646
7004	186554725	0350a1f3e601448b2b5565b3a5c205a1d3e2d6dd1be7d4c21bbd171c574481cb	0	646
7005	186554726	0350a1f3e601448b2b5565b3a5c205a1d3e2d6dd1be7d4c21bbd171c574481cb	1	646
7006	199764324	1d78f58468a7819246cfcd29f58400e04385f6d5e605572f979992297c919aa3	0	646
7007	200257042	30cc9176376dfdd4c8d1e9b8f5ed8a5f75a36c3f7e11a0082e1488fad8563995	0	646
7008	200257043	30cc9176376dfdd4c8d1e9b8f5ed8a5f75a36c3f7e11a0082e1488fad8563995	1	646
7009	206494736	d383fcf973a978e552202045e37d91d99e5b653ccb2f8e7d7029f47a05cf7d10	0	646
7010	224035443	0ba6b4b89c22274eb65ae3fabfc61d8d8e76cd765e6ce33910f45a18809d659b	0	646
7011	224035444	0ba6b4b89c22274eb65ae3fabfc61d8d8e76cd765e6ce33910f45a18809d659b	1	646
7012	227661714	4a7e6465ca4ec8c69351f0bbbbd81f2a005cc6a2bd91005242170d5a4d2915aa	0	646
7013	227661715	4a7e6465ca4ec8c69351f0bbbbd81f2a005cc6a2bd91005242170d5a4d2915aa	1	646
7014	244377762	3f230c92a2b828b75666c3937f0022965a90f6244ffcc9247bdbba5330144217	0	646
7015	244377763	3f230c92a2b828b75666c3937f0022965a90f6244ffcc9247bdbba5330144217	1	646
7016	263360462	7e585186069c9f39d99bbd031d29269ae0833d008c7e6b3a33fb09997d627810	0	646
7017	263360463	7e585186069c9f39d99bbd031d29269ae0833d008c7e6b3a33fb09997d627810	1	646
7018	285746884	10bf256cc16c997efb9e3df869e3714f244c484a51959e2a8c5f59a1be20d6c6	0	646
7019	285746885	10bf256cc16c997efb9e3df869e3714f244c484a51959e2a8c5f59a1be20d6c6	1	646
7020	286257283	2e2078ca26752569366cab7133a440c40e9f619730ec96fa4514d7d00acffad1	0	646
7021	286257284	2e2078ca26752569366cab7133a440c40e9f619730ec96fa4514d7d00acffad1	1	646
7022	291669279	fc72e0cf1d8d2e4263a3e48377cc5c0748def7442b9a931f667a329ae9f93283	0	646
7023	291669280	fc72e0cf1d8d2e4263a3e48377cc5c0748def7442b9a931f667a329ae9f93283	1	646
7024	293673722	0a28804f0db3a3a74b86c825ab8cd6f4d8141be9dba78715ec675ac83d86c633	0	646
7025	300551382	741d6485a11d2240fc873410ad31b0b1117924e201406314a8941e0f5b54d34c	0	646
7026	300551383	741d6485a11d2240fc873410ad31b0b1117924e201406314a8941e0f5b54d34c	1	646
7027	308032301	f5ac16e3a080eda68fec715a77ed6f72f9ef15a79219a8e6745b6c2db454cd40	0	646
7028	308502620	9943d8e6716c5d9ee5abb2a46595ced235b76628de87c40762d9afaf8ce7d0fc	0	646
7029	317851627	a12e7f58d8af3cdbaec8b346af97bad4df6da296d45c3b33eb9ce1d942961949	0	646
7030	317923196	9e2ed3289a601fa76b15854997f373a6c09c412bd16b9101f1ca801912979f36	0	646
7031	318699757	8ae54883d436513ee7e32bf5da648baf8cb98cca84d43a05ffa5efeed1b6c7e0	0	646
7032	318699758	8ae54883d436513ee7e32bf5da648baf8cb98cca84d43a05ffa5efeed1b6c7e0	1	646
7033	318939975	3c5c6693fe0ee9390c85acd17155565639c71ba2e0805eb7008df484a90b6147	0	646
7034	321669293	b1576b44dc5f18b6633de1b4dac2f55d8fe600445bf71f971c4e88dc5dbff75f	0	646
7035	321669294	b1576b44dc5f18b6633de1b4dac2f55d8fe600445bf71f971c4e88dc5dbff75f	1	646
7036	322336907	ed00fbab51a97265a63277d02aa6b6f25c918dbe9f5090b1ffa55de4a8679dd9	0	646
7037	322336908	ed00fbab51a97265a63277d02aa6b6f25c918dbe9f5090b1ffa55de4a8679dd9	1	646
7038	335944162	c3d1ddd1ddb15199d701d99b5be33154df58a16fc1a8379e756490725b272add	0	646
7039	335944163	c3d1ddd1ddb15199d701d99b5be33154df58a16fc1a8379e756490725b272add	1	646
7040	338303765	8ed441e1dcff4052ee98776f506d4ba2728bc97b312cf72b6d9559065a969c6f	0	646
7041	339849349	56536fefd1d64b53a284ff4a110f85601a91eaec3f50c2c73ffdb4f89b9fd930	0	646
7042	342119852	e6de84afd9dcf0497af3334747dd33ec3ce8d81e1edba011f4a28e022be5f0ed	0	646
7043	342119853	e6de84afd9dcf0497af3334747dd33ec3ce8d81e1edba011f4a28e022be5f0ed	1	646
7044	342119854	adab1037b72652f67491613c09a204342923c26272531e4366be16aa18132ee9	0	646
7045	342119855	adab1037b72652f67491613c09a204342923c26272531e4366be16aa18132ee9	1	646
7046	348530837	4f78bfddaa702d824759dd029cb18e17ef745ad78cfb1590906a532fd67bfe77	0	646
7047	349738590	1af925ced2f879b85828e6795adcb9786442e85d714cc699fbc3368aa05108fe	0	646
7048	350005285	0b9e4d6b151cbeef8b61fff0ed07714d22a124894ba6a21e2736fdcaeb8655fe	0	646
7049	353396534	365933d79b18bbda91d50b84ce1be689a9bf8765a1b81856a91272290b839ab1	0	646
7050	358011907	1667c726113dc4eb49301043565825ece5a5381c04d4cad49b3ed9a30898d2ee	0	646
7051	358011908	1667c726113dc4eb49301043565825ece5a5381c04d4cad49b3ed9a30898d2ee	1	646
7052	369510394	fafa08807c8fd26dad445c0ca0904dc4199ef636071039d60718e7f65beefd85	0	646
7053	370588524	3266abfa37633887540317a5428a6d105ca949dd5e6650d4719c8014509e0c14	0	646
7054	376066922	a8a5e1fef6c0f2b4db6909a8259b3a46999a87b015c226b4591829e0b7791796	0	646
7055	376066923	a8a5e1fef6c0f2b4db6909a8259b3a46999a87b015c226b4591829e0b7791796	1	646
7056	376078298	7380f0f9291f4608429d09c604a9859bec63869db6c430585c2802e715494d59	0	646
7057	377499406	13bc5af3d9cffff156ac5e4be3995bc536a3b42c2a5f1f444952914d48cfdbed	0	646
7058	377499407	13bc5af3d9cffff156ac5e4be3995bc536a3b42c2a5f1f444952914d48cfdbed	1	646
7059	379813043	bdf5d6931ad525ea383b9999b1beeca01928c51401b2302b03892246c76e4314	0	646
7060	385685073	21a025b9f6a058a67b51c5c9c309689433753d335205b115e3897faa2123538c	0	646
7061	391039880	deda11f10000e888529c24495e62de54720efdaa8cd4d910017adeac49cf666a	0	646
7062	391039881	deda11f10000e888529c24495e62de54720efdaa8cd4d910017adeac49cf666a	1	646
7063	393983652	1066e7009e78dad1b5f40446d54767dbad3925e2fd9f1e98ab5bcdd9519e6bc2	0	646
7064	394358856	7202fb8f66e46d33c485bdf4114de8a181a35d2c57fc189c2aa489eb53d1a030	0	646
7065	403704204	d2e3c4efbdc46e3650e78e61f4a3ce86b16a90fc747fecdb9e705c8256026625	0	646
7066	403704205	d2e3c4efbdc46e3650e78e61f4a3ce86b16a90fc747fecdb9e705c8256026625	1	646
7067	404058106	e8adbd3c510ad56c693a9fcc525ae570266bab1f2b40b58d17efa4d9b94b6fcc	0	646
7068	415125389	5372479e5020336aef13a8f08e69b7977354934cbe709565cc37fc9143352818	0	646
7069	415125390	5372479e5020336aef13a8f08e69b7977354934cbe709565cc37fc9143352818	1	646
7070	417885374	c90d259e8639ddd63aac9a5e73115bd6ea1f1b600fb8ec8131938b54f5e9e8af	0	646
7071	420378460	2f7dc697b3d5086d23047d3ff08e6526cc4d04c2fb1e92cf037ed33cd196ca5a	0	646
7072	428667910	033bf41f986bc12576bca4cb968fbf13f2258cf0c610198bbd51734ec0e0d03d	0	646
7073	429949076	2cf5e48f4cdd51c32684d48f21870625ddfb9c9d0e96ca9f66c6f459ad121d47	0	646
7074	431322641	94a266c83e44d1f25a78f821ad3fd9b5b97241746347daf4f14a37218b443c00	0	646
7075	433040052	4670b22a486743ce4a2861dddbbda007acd11c9bf9c8c8a31f7e271b520cd851	0	646
7076	433412094	f5496b38061e1b0eb1f36bdfc2157fcf7735fbea0e052379f393d2b9f87dd349	0	646
7077	449026221	9c9b77402ce344a747ae07a3253c80105a2efc79df00bd17c975e088da588ad4	0	646
7078	458406747	0cce3ac53a0f7770fe86d798c58d73e8788914a44b60fcebbe444800331b2a2a	0	646
7079	469377442	a710260b473a59ef0daf30217273ef4a81d6c3366bda7186122620fcaab6c37a	0	646
7080	469377443	a710260b473a59ef0daf30217273ef4a81d6c3366bda7186122620fcaab6c37a	1	646
7081	473791975	dd2a16ffd00f4a40e5843f246966da8cfbc3c09a825d41c15f1d44252f9acf8a	0	646
7082	484139605	681245461f596e0c17df45a092d8ee69eee8cb4f4d1120dbce4621eb5feddea5	0	646
7083	484139606	681245461f596e0c17df45a092d8ee69eee8cb4f4d1120dbce4621eb5feddea5	1	646
7084	484596619	642e3bf5304315a00c91739fc98e93e989b20418c52cf8507ef0b5a36357799c	0	646
7085	486000840	dccb87f78397650c4e2f6b7b1ff54a87eb9ec0474429543f432d4f04dde46394	0	646
7086	491556594	31e5ade752e623e21434e7ec4b88d9a45d50e68e0ad004f699be11944b7da001	0	646
7087	494977642	903fee123001fcbfe4f80e31d1e73126aea86542cfc008519ff14f50bd8a7b1b	0	646
7088	499108477	506144366c0dedfded7a5e572716679c0e2812bfb7d1561af7eac2cea5745164	0	646
7089	499108478	506144366c0dedfded7a5e572716679c0e2812bfb7d1561af7eac2cea5745164	1	646
7090	499386242	354372369b6b41e0cde0df381fce539088fff73e2e0a4ba85a0b955d59888f32	0	646
7091	502748435	72ee990b606ad05f5f2c520d7e4bc6309a0e6b17e9555a6ec723ccb3f48c60a9	0	646
7092	506486851	8236af17c4794903fb45ad295b2f764fb1eab75e393ee6bc33acb93299b7733b	0	646
7093	506486852	8236af17c4794903fb45ad295b2f764fb1eab75e393ee6bc33acb93299b7733b	1	646
7094	518634913	b0f482a8a4ef66c3e9a99d099724b69efc16a04427c3ac427f0b47c48828de5a	0	646
7095	518634914	b0f482a8a4ef66c3e9a99d099724b69efc16a04427c3ac427f0b47c48828de5a	1	646
7096	522169139	154bd8fceb95d66d9b277efce5e0894257754f37f65564bb9d8fdd228fe2fa35	0	646
7097	523139203	4cda770961e5a848f7bf960c4ed3967e70baf28c1c7a125eefc68dfee15d488d	0	646
7098	523139204	4cda770961e5a848f7bf960c4ed3967e70baf28c1c7a125eefc68dfee15d488d	1	646
7099	524407768	9ef393ecc7f27f3ee1a0f931d37147af01051a644c64dba2c0429fbc2e3c0d14	0	646
7100	524407769	9ef393ecc7f27f3ee1a0f931d37147af01051a644c64dba2c0429fbc2e3c0d14	1	646
7101	527827573	8fc0765819aeded3067b917e0772c18e3cfdd15ce88c1a710015145f2d3f13a9	0	646
7102	528475726	5aa36851f23b5276544a8fdf3b0eabd0e748088fb605e67bf92443d0fce07df3	0	646
7103	528475727	5aa36851f23b5276544a8fdf3b0eabd0e748088fb605e67bf92443d0fce07df3	1	646
7104	530862400	e1f17e8ced27fdca682f8a0851a8555011617efa2a5c1830f04a44c9a26ed0bb	0	646
7105	530862401	e1f17e8ced27fdca682f8a0851a8555011617efa2a5c1830f04a44c9a26ed0bb	1	646
7106	534988260	2d16f7dc0c217e99e0428bc5fb71d6d4b69c6739f4160dc6753c7eb4aaec7ae1	0	646
7107	534988261	2d16f7dc0c217e99e0428bc5fb71d6d4b69c6739f4160dc6753c7eb4aaec7ae1	1	646
7108	538832927	0800f7c9880fb27612131a894693ab43e039da9f25f54044120f40e6e1e68b3b	0	646
7109	538852529	7daa34a7181fce1cd56a51cc588c2f5c568ad6bef7bfc484ff8229d66870b4a0	0	646
7110	551561810	4e28b780dbc4bde2c90c2b7fb52da5aea87f7b8262cec1236238a36e4fdc3723	0	646
7111	551561811	4e28b780dbc4bde2c90c2b7fb52da5aea87f7b8262cec1236238a36e4fdc3723	1	646
7112	562564145	102da3ad550fd17c13f549d11d277ae0e513f702c504fb36f8a32bac11397224	0	646
7113	563719109	ce4b55efbff0f026c3026095c81b4447cd20468dccbe653331c2c819d7392236	0	646
7114	568282490	4aaecfcf36482c80adf88e9e24bfd0f36504b9eb2eb4712096c69f6cc245494e	0	646
7115	568282491	4aaecfcf36482c80adf88e9e24bfd0f36504b9eb2eb4712096c69f6cc245494e	1	646
7116	571282690	a7a37ba8d956bedbe736c2fbbf38a7f5f0164cb45b6ec7b3f8e39d6e1f33eab4	0	646
7117	583715476	47fc60a242e725606255a14e6632a4e530740e6328bcb315aa3eb1fafd516371	0	646
7118	596580932	9a97cca178606890a12c79062e79c0b8286172e1218992ad0b7a4bd8ef4aedad	0	646
7119	596580933	9a97cca178606890a12c79062e79c0b8286172e1218992ad0b7a4bd8ef4aedad	1	646
7120	598055692	a8739d2232bbcf88f614a804f7e3b47505daf42d815ae07f0916bc7a785a91fc	0	646
7121	598055693	a8739d2232bbcf88f614a804f7e3b47505daf42d815ae07f0916bc7a785a91fc	1	646
7122	598903944	4d10ca26690a1fe41877b5123c28bb692fecc3a1f22e2e0e961f3a165321ee25	0	646
7123	599050956	483d7e181f4176a4a2f3b4fe1f58efcf3df80590f53e3133ad9644bbe87eec86	0	646
7124	599050957	483d7e181f4176a4a2f3b4fe1f58efcf3df80590f53e3133ad9644bbe87eec86	1	646
7125	609321533	9e60b6a2c2fd9bd1cdb64e2a94c614d3a361701bb1c3b8bc755430b545baacfc	0	646
7126	614297780	4871d7c61af1bdc7a9b635cf9b3f0d6e499bd2f9162a62a7294bb283130d6741	0	646
7127	614297781	4871d7c61af1bdc7a9b635cf9b3f0d6e499bd2f9162a62a7294bb283130d6741	1	646
7128	626232451	f0279ef4bac5de57a39a8b44bb8593e77d0108f8409818c6177a34f987578977	0	646
7129	626232452	f0279ef4bac5de57a39a8b44bb8593e77d0108f8409818c6177a34f987578977	1	646
7130	626738064	61894f0b76d98d5e6b143f2f72271905b26c239ed65ff97f38bb337f5025d58c	0	646
7131	626738065	61894f0b76d98d5e6b143f2f72271905b26c239ed65ff97f38bb337f5025d58c	1	646
7132	631354536	fab44c07c68c4ca922f24b574b4010684d7dc097b82d704d87481375b1d5b685	0	646
7133	632581422	0dcad25e7a94d00c2e565f9dad7edd3f60e5ccba56b4f22a41e52b48139ff0d8	0	646
7134	634942788	9fc8ad127f675ccc5971e1dd0ba6a2bb25c68a2c7cb5a5caab439e8be4701047	0	646
7135	635297167	256892a5c3289a5244362884a8d6d1ed9cab1caba91851a4a9b69616a9be7fcb	0	646
7136	636436102	4a902c61b3e4f55b2d3a6e051a4a83cbdcda333727a4d1ef5201ee2331f37df1	0	646
7137	637985211	e9bf144e1d0349b1557ef56befa24d1d31d7c800d1e9453854147d7e9f46b885	0	646
7138	637985212	e9bf144e1d0349b1557ef56befa24d1d31d7c800d1e9453854147d7e9f46b885	1	646
7139	640120230	2af12ec600730e9f0ecb15b56ba5c6d8d536bb0e94b46853e9708a8639e3fe4b	0	646
7140	645306648	f3fcefdc185edb464e6996764868605e0c833da090cb3fb738dabb069780aeba	0	646
7141	645306649	f3fcefdc185edb464e6996764868605e0c833da090cb3fb738dabb069780aeba	1	646
7142	645378894	49cf101f8f79f687048817502666dec5fcc4d955bd947a5122a8b02b4e75887d	0	646
7143	645523307	45b34d006b77b286336a16e1b7fcb32374d981b863301c67655063e217b48bc3	0	646
7144	650955282	7e5cafb4798f1a4b65a6bb5b9ba18298d97daf1077ecce928e9cc3c9f995b430	0	646
7145	658207203	2c58fec528048aabb4ab218a2b57adfc70d4b9450dec38e58defb9b0232b258a	0	646
7146	660431883	2735dee8c2bef42e01610cd32b6a8e07d6d2492e73620e827e585b869fb62918	0	646
7147	663136830	213e8fba54646490886c1676e19e3eb101c72559593524289a7f6d0c43559f56	0	646
7148	663303091	b25e41e6c7bc3e55ffdff0a2f8168d3697eeb2d63a703e11e0ea0fabdc1e83bb	0	646
7149	663303092	b25e41e6c7bc3e55ffdff0a2f8168d3697eeb2d63a703e11e0ea0fabdc1e83bb	1	646
7150	18421318	e30d0f4c53847b06c56bc430e78e2f3171c1abe40b013eb9d564cf4bf8e2cefb	0	645
7151	18584137	38114f9e4953dc8a7718da7a43fd8f738c6eea709d986af93de156f1c28b78dd	0	645
7152	18584138	38114f9e4953dc8a7718da7a43fd8f738c6eea709d986af93de156f1c28b78dd	1	645
7153	51292725	268cae4fe0aae772332cd04fe052f1ce30148eca2f13a1fd7392166c8784ec8d	0	645
7154	51292726	268cae4fe0aae772332cd04fe052f1ce30148eca2f13a1fd7392166c8784ec8d	1	645
7155	52460771	cf66562517feed0580ee5339505304a4c0293d33d9fc3388915e3349fb2fd0f6	0	645
7156	92179012	ca1495d6bfb1909b167999b9bd71bd68f116212e928e63faac6af5baf112e631	0	645
7157	92179013	ca1495d6bfb1909b167999b9bd71bd68f116212e928e63faac6af5baf112e631	1	645
7158	98056967	c9cc63adbd6cb4a88d9b4cdd867b422855e2824f0cb89b7253631c41656c5bec	0	645
7159	98056968	c9cc63adbd6cb4a88d9b4cdd867b422855e2824f0cb89b7253631c41656c5bec	1	645
7160	109012451	f2034602b4a07dda0981a1c3679df79858374ac2ec113c9c59b8176f8a699d8c	0	645
7161	109012452	f2034602b4a07dda0981a1c3679df79858374ac2ec113c9c59b8176f8a699d8c	1	645
7162	110930686	ae2a86d1625ce8463efe76bc664cc74bbc08e5315902bc884347f6e23fbf4f59	0	645
7163	117670912	e427aea9fbc4617d03eab497c30f706c234151978c79131434e1a7cfac8cf633	0	645
7164	117670913	e427aea9fbc4617d03eab497c30f706c234151978c79131434e1a7cfac8cf633	1	645
7165	118718540	059d37918f615d9d7c04a2c597f47247858e55f7d02eb6dd3146069c2d376208	0	645
7166	118718541	059d37918f615d9d7c04a2c597f47247858e55f7d02eb6dd3146069c2d376208	1	645
7167	123435596	8e0ed2d3e5da866d58e3d85abc472b0c0c7d2d207b94c0d21c6e30050b86dee0	0	645
7168	123435597	8e0ed2d3e5da866d58e3d85abc472b0c0c7d2d207b94c0d21c6e30050b86dee0	1	645
7169	130328749	eeaf4004f82385e2691d539e8275e041a75479b6101a678ee4636baca99ee146	0	645
7170	132899740	451f828e6dae09a9dec4c1436e3691d497f2ac7a0fbade80123f5474eb4a0411	0	645
7171	132899741	451f828e6dae09a9dec4c1436e3691d497f2ac7a0fbade80123f5474eb4a0411	1	645
7172	150947301	4ef9e5999ce99a86bf9209a9f3b14c0c586ca5857d269e57e7fedcbbca58a2c2	0	645
7173	150947302	4ef9e5999ce99a86bf9209a9f3b14c0c586ca5857d269e57e7fedcbbca58a2c2	1	645
7174	151680250	3a87547c2ab53201be2e130ac0abcd5af830e8c4658b205a681a6e47966a1cae	0	645
7175	153829471	cfc4c1cc68b93172c6e045d5ebbe5add68ccde7f659469c7d245639b89602ff4	0	645
7176	154015696	045545c36be6d4efbb8fd5341bf67ec6883aef79afb297edf60d311939b21111	0	645
7177	164655299	91a5c50e42710a2d2a33b7b2dd998ab4d9fa837fdd160cdc3757d4cd7e80e491	0	645
7178	168370826	f5c5225814f785af4549c661e8124f8be267c4bc43918b45132e8a1cfdbff0e6	0	645
7179	175932519	d9f17c012c7e6a6aa5a33d5a8cab8a4e848939dcd3355d7dddc2f23dab712885	0	645
7180	177096374	d89e38eb0d45f62e05640c065fac71ae97b8646eaea13d4543bd59be8fa1e4df	0	645
7181	177626317	fef4c865134193a17baea0a4fb30a4744faf2b828b080164fa2dbcdb6d4d9e64	0	645
7182	177626318	fef4c865134193a17baea0a4fb30a4744faf2b828b080164fa2dbcdb6d4d9e64	1	645
7183	182738312	dbe293c2e62a75958027741a22b9d561304be4be75912709ffdee6ef8780c156	0	645
7184	182738313	dbe293c2e62a75958027741a22b9d561304be4be75912709ffdee6ef8780c156	1	645
7185	183251032	9ac230f1de20069acf60a47d70a4a445be1ae79fdea7396b6f242f2d0be73800	0	645
7186	192750405	9eb465498e70e61de66c2fa8269b33c630683ae1bc6a35221e1933cc3983cf34	0	645
7187	194476281	0b4ccf4e45300241c02bfc1769d8f3418a7a4d07922d51b50340366896de8b27	0	645
7188	194476282	0b4ccf4e45300241c02bfc1769d8f3418a7a4d07922d51b50340366896de8b27	1	645
7189	201310677	72da0f0303ffdb188d8037dfdaaac4f50c0048c42b72b84c63cd1d16b6b77b23	0	645
7190	204969239	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	0	645
7191	204969240	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	1	645
7192	204969241	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	2	645
7193	204969242	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	3	645
7194	204969243	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	4	645
7195	204969244	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	5	645
7196	204969245	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	6	645
7197	204969246	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	7	645
7198	204969247	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	8	645
7199	204969248	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	9	645
7200	204969249	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	10	645
7201	204969250	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	11	645
7202	204969251	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	12	645
7203	204969252	26f4959da02cd7ff192143f9a7c5ca48829a7d58f8b18823909f3d6fdb30e8b0	13	645
7204	205406480	36cae8c059b474ffb8df7d2e5b703434d181599b3a7931c506570f1668003d77	0	645
7205	205406481	36cae8c059b474ffb8df7d2e5b703434d181599b3a7931c506570f1668003d77	1	645
7206	218475778	46670187ca180f41bf71d3d80bafaa2b6afe8196a9c62729cf00010f098c2f25	0	645
7207	218475779	46670187ca180f41bf71d3d80bafaa2b6afe8196a9c62729cf00010f098c2f25	1	645
7208	238541730	0a501a0e2344cfb2e0f2d96f183c02a580e5a95d590de5de7234c1dd85945402	0	645
