rank	node_id	address	label	in_degree
300	66179555	31nhZFonD2ApChTd2VgRz6TTQHtDh25Vj3	Xapo.com	31129
301	66179613	3NHB7u25szhW9vz3ikeBbDN8RGE5LC3VSR	Xapo.com	31120
302	66179581	3BuQmbmdce3e31GEovq5SgowLdfMgJzLDE	Xapo.com	31087
303	66178326	3GjEQWyEWSi6fCeWs7sE2UYUaAFcz6RR4q	Xapo.com	31060
304	66179554	337RfngTLRTpU7RT9sKWQWDdmfcdmWnugi	Xapo.com	31060
305	66179068	37Kbnc7dkB8AiqGfGHgeqKkgd3C65EwqE9	Xapo.com	31027
306	66179519	34LxvX15nrj1TW9pnsPC1uLPewoEb6dYrF	Xapo.com	31025
307	66178182	3Qd7hXZoZ1iyXZznrbdUwUQBxHMmujdqhJ	Xapo.com	31004
308	66179487	3JmdHRuTDuFTqxk7bFazY6GooNgwohZQwa	Xapo.com	30994
309	66178341	35UNmoRCafgXSpNL7y5U19GK67sbquPysA	Xapo.com	30993
310	66179542	3KR3WFLeW2bdWu1BGFM6uwM3uTkeJG3xvm	Xapo.com	30981
311	66179610	336Ka4riKSN4ZaNGNW7hBZ6Cu2NHxUEKoj	Xapo.com	30972
312	66179559	31qneokFGwpEkoZRksjymxZAiTEmAim3Ab	Xapo.com	30966
313	66179545	33jhmQXe4Q9dP24Jm9EVa6XHxn85sZnQMR	Xapo.com	30962
314	66179042	3AX7T8fd6F2LsZyPdk6e6M1ddbzd5ZPbek	Xapo.com	30956
315	66179590	3Qy5mTpumWh24f5UdwGPJEhStoD3A25fK9	Xapo.com	30949
316	66179507	32MRhoyQb4Fh8EpWaw4rDioArrgMfnqbSx	Xapo.com	30947
317	66179569	3Mek9CUGo99byMrLKCfMSakCUF6hqR3vTU	Xapo.com	30945
318	66179588	3EmtSeEEJEGaX7JKpmuupf5N2F4pQ7vDuM	Xapo.com	30945
319	66179476	3MmajzyU2LFun5Xc4N6rmVYH7tnGxc8bqM	Xapo.com	30926
320	66179479	35mwqShnStDro6uEB4bmsgbyBo8en6Byfm	Xapo.com	30914
321	66179565	3HpQozfTzoXAsHf87m2mwJXUQ14LVtLgK4	Xapo.com	30903
322	66179516	39XoQbLUvm9gb9fZ1MrtW8gRzkRZhSiFGP	Xapo.com	30902
323	9629240	1Gii1VoJksAKrL34Gd4sLF1bUTQdUq1qe1	null	30885
324	66179540	3PxZcbTwedQKjL2qXGP8oUg9gNXvDrFhuA	Xapo.com	30864
325	66178101	3QbN8U4dfCxwtXAcgWTkqwGtP1PcaZ2sgv	Xapo.com	30863
326	66179601	355gubKZeMnn9aF3pVP95rzj3uTDxwXyXr	Xapo.com	30861
327	66179447	3NPzLv1Jy4vhCgavfz6Zt7injzaHMUuJYk	Xapo.com	30829
328	208658754	1Gmpp7g3vzSZPTPvAbabexWSKpMZotcAbj	null	30821
329	66179517	39pvSqfNcUosc8RGVWxyzKM3ny96a3uSkW	Xapo.com	30820
330	66179609	39oM6nD6SrTashAJnud8iLfSEgRD8mgeWF	Xapo.com	30819
331	66179587	3QQKRwuVyRgv7xZVN9aR1z8p7SUFukAsCz	Xapo.com	30806
332	66178342	34b8chm1V4sfnNU4RxGppptfYnwTvmrzq7	Xapo.com	30801
333	66179583	3EYyfuqH7zMPUJYymbNsLjYBG2pxGjgjDe	Xapo.com	30788
334	66178338	3DUFGeoVdHer7h3XRg6H5otHMRBtzGo2NN	Xapo.com	30783
335	66179597	3D7uNptGHVwuZ9R96ZgzJmyndjoTRXNxXA	Xapo.com	30773
336	66179593	32jPMzNzHKE2f6u6V1Ch9qxXXf456D83F5	Xapo.com	30767
337	251400946	12QkwL9E5xRX13aYZxqZHJmuX9fhZHa7Hr	null	30761
338	66179543	3NwKLjJjzXSnBFQWokXRgBG3JeuF3bsnfE	Xapo.com	30759
339	66178349	32qpvpX9DuefqGFmw9h6MJS95fgAP4w2gq	Xapo.com	30714
340	66180321	3HPF1x3g34oeiakfmrUb8Ej6mbWSj8CpZc	Xapo.com	30703
341	66179523	3ChedKXRseKyPwufAWWL85MDXtF54BxAY8	Xapo.com	30695
342	180861860	1ETWkyQUY9nRpVMyGwha4vRhwKgMbomMQe	HitBtc.com	30669
343	66179548	3BRpfecfDp2EfdNN76rPGDcd5oKvBzYQhy	Xapo.com	30668
344	66179598	3376X6m1YX3Jm4J4c2zq8w93VdSnUnZj31	Xapo.com	30666
345	66181468	35Sr8veMauPrkLBZRJTHJH333QF5UfyTpW	Xapo.com	30659
346	66179552	33AibmPKKKDRfSZsqgugzGY5MQnrVYpfQr	Xapo.com	30639
347	66179469	3F3KVPrDX6MsBjKveQNBkkunKp1Uai2zvz	Xapo.com	30634
348	66179618	37CB9zG2yGyM4xZYacGKwn1728QtuZEyJj	Xapo.com	30615
349	66179528	39ijp4Gm1u5eobUXDvFeUkptCxzM4wTvB9	Xapo.com	30606
350	66179452	3D9Gi4JsBaFRfyyDHiC3QM4o3zreV6oD4G	Xapo.com	30590
351	66178093	391UPbq8v9tXwTWJH8qeZiXT21hVLTbC1X	Xapo.com	30587
352	66179562	3ChiCWdXotownkore5tyFYuzRydYzrBmkB	Xapo.com	30585
353	58368087	19mJhZAZsRCC6abZXRrz8jQixTqEWfrXUM	null	30518
354	66178155	3C4ABC7iPcAAKBh6SJXfvUSDBew3abCtw3	Xapo.com	30510
355	65938324	3NuGTcQVx9m2D6Wcd3gDSw81cXsojXFF52	Xapo.com	30487
356	66179607	37X5mtn38nHj9ZtDeyZKfvwWjjuguNdvgK	Xapo.com	30469
357	66179602	357M3eYk7BTMGhLwkS84fWigqPDEJ9gp25	Xapo.com	30463
358	66179535	3AkcNwhD2RVDwxQ63mywLmQVqRGSSKZsCS	Xapo.com	30456
359	66179566	3FUcTQa2XWHfnCZQmUWEU18xQQeMuMuVgJ	Xapo.com	30448
360	66179522	3EP4xyWmB8u6ZDmMQHFv1oYPEETUjwMrQV	Xapo.com	30418
361	66178346	3ECJwvx9VgfotcUuEJMVNvmWnTGVMk179L	Xapo.com	30396
362	66179107	32XYbrgvhtZ9JFdrwrS5mQKL7Uzy2n7h1j	Xapo.com	30391
363	66178327	3AckDd1ot9rSiRUCfazd7yufVbCorerWjV	Xapo.com	30367
364	66179111	3EC6GCRBCbLGBTHL3xJNUeDeQMELmZsUcD	Xapo.com	30362
365	66178336	3P2eoKr3vAeZhJcTzon3VFkv5r7DqSXW9G	Xapo.com	30360
366	66179513	3Nw96PpfFoiM863pEvWXyKpee9TFdCEV5G	Xapo.com	30339
367	66179456	3Fq28aWZf5SCF6VbhPZf9X33XPGS833mKS	Xapo.com	30290
368	66179537	3Fe8E2Dg5VMFPmUGFyJ58G5RVVUeK3p684	Xapo.com	30276
369	66175576	3EEwPZZ6pYRJSotCz9RBoVYPRnoWyGWEka	Xapo.com	30227
370	66179490	3FhWzKn8yU4s1ZTWm4kyHVS59GVKsVncCr	Xapo.com	30216
371	171393784	3ECj4CGJyJta7chJJt4EqH2ptaEWcgUA2c	null	30207
372	84403158	16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7	null	30191
373	84419464	1HbAN2Y23Ti2Kw7CVQLRZryCNZPGm8ydrc	null	30080
374	265998467	1PvNDNEmkpYPfwuDKcooDXtGakqdhVw5AR	BTC-e.com	30008
375	66179510	3M1XKJMYxeKbdmLgwWWi7TPNtSuVKqEsJN	Xapo.com	29996
376	66179474	34NRoKBRK8y1tvKdN6XZE2Wodqb5YfmCV9	Xapo.com	29926
377	3524641	1dice2zdoxQHpGRNaAWiqbK82FQhr4fb5	SatoshiDice	29894
378	93439748	396J75eWrTwSBMH6Fj32tbYxUuX4oQfEzJ	null	29762
379	70248393	3MYqQJ5LbDe9U3drsaDprKxWobVZA3UgAw	null	29741
380	38020877	1PTUguoF5DwXgQGt42pP6HRPm38yqHC8qv	null	29481
381	71969047	3KAHHqjaKhLiB8U4yWcB69LsMJjDxqecWD	null	29148
382	142808660	1XFR7EoXzTdNtKMHMSD8Dph2LXRJDbb4n	null	29144
383	136925957	12MQHWqF33Ji9rGEedCJmv4CkPNeAubHoJ	null	29048
384	177307702	19h7ECiyDwFwnRP58adcr8ZfHBYTiuVTfV	BitoEX.com	28943
385	202709575	1A9J4XT7cbdv2p2YMAvmm36qauVAs1iPga	null	28882
386	89242321	1N23wmBY6DACbcWww3VC22LwFNmfXaSvio	null	28687
387	15459827	19H8j5S9r1jPJzNGD6DNbWHpCwcoKLTRWy	null	28531
388	183438157	1AfdbCzDrRrMEqAXkF8kxVRCkPzB8HxoHD	null	28417
389	124973260	1LXzGFMKxm5QGMkys7iBxVRabxwdFASXsM	null	28403
390	18165751	1bonesBjs3DQUbx4wxPQwrbwCkNjWtLB4	BitZillions.com	28333
391	73937504	1HFerXgEknQsbDbodgukZWgYV2gE7yieXy	ePay.info	28224
392	39914261	1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh	null	28168
393	41788397	17W37WAPNYdD83nnCiEApFBAksWwYBQvwt	BTC-e.com	28138
394	32990301	15QTGigFgnMpqcg5tQwBszQ94me98ZTVkr	null	28107
395	5307130	16ga2uqnF1NqpAuQeeg7sTCAdtDUwDyJav	ePay.info	28089
396	142828592	1XFR8HnEdgZ9w9emtEXLihxYsiTbUHcdz	null	28066
397	6889392	162TRPRZvdgLVNksMoMyGJsYBfYtB4Q8tM	ePay.info	28064
398	35512254	1KxmSmcMTmPvU1qSLYpJLrqnSzBoQ53NXN	ePay.info	28061
399	20088351	19VAb9zAhpWLaWfEuqw9HXup2zaNoNPPyE	ePay.info	28058
400	31350134	1Q7zx6cUVXDZpAJHgPQwbbZUfTKFFuEV6z	ePay.info	28056
401	47734970	1CgCMLupoVAnxFJwHTYTKrrRD3uoi3r1ag	ePay.info	28056
402	82893245	158zPR3H2yo87CZ8kLksXhx3irJMMnCFAN	ePay.info	28056
403	4930815	19MxhZPumMt9ntfszzCTPmWNQeh6j6QqP2	ePay.info	28055
404	41937085	19gVuEdDZ9XfmRSjLeAnywJ1zJoGig7qxq	ePay.info	28055
405	82893235	1bZ3M7i8zLWpGVzpnLy7ci6VWGky1jGBP	ePay.info	28055
406	15791388	1KhYrczxcXSkkhECHnNQQdCQGNwL3zeyyp	ePay.info	28054
407	39647086	12S88cuMiUA7JdGsHTbKsXezUFzE2nNjFt	ePay.info	28054
408	82893228	16agjss9qWvqPXuxbxJSKdZyhAvZZFvg7X	ePay.info	28054
409	82893236	1LpF993xEFMbwqCZj6w3LshSDwEd8K8ecF	ePay.info	28054
410	82893224	1J1xxauirGviouuhD5GWSVhH6pqa5y4rt	ePay.info	28053
411	82893226	1FFtUDpR2CYZDc9TxzNpbNP1U6cXQ9Lq5c	ePay.info	28053
412	82893227	1BqtnfhJS75AXKuDUAJ22XxU2QHNnENAcH	ePay.info	28053
413	82893229	1xMW3S2yGtN6qKKGjXgkZtgBsh29ByLfS	ePay.info	28053
414	82893230	18gqAnJX9X8tYuyRWd1BAskXiLCvBtKqLt	ePay.info	28053
415	82893231	16TsyThjnMW3F9i4Du48vyaohNiyfk2Er6	ePay.info	28053
416	82893232	1MqaWzos69na8DCCGGijoTpirNXjoUJEp1	ePay.info	28053
417	82893233	1AaxnAiLaTRqMCXCAtsYVN9XVTZDe5KdDT	ePay.info	28053
418	82893234	1DeL3QBq8SCrPbexxV99PnArxXNubsYyDi	ePay.info	28053
419	82893237	1EasbzumogSDFGvFomwc5XDwMQ7uG6a9g2	ePay.info	28053
420	82893238	1KWAn483e2WKQfoaSWAPRrR7YK6fMz8hkH	ePay.info	28053
421	82893239	1kAzj1pnRx2AYJUzWy4tZvzZDdtmsHNf2	ePay.info	28053
422	82893240	17xaKWgdts3us5f1BdimoRSanFBtnKW5Ph	ePay.info	28053
423	82893241	1AjPBfKqAnztmTGYUCVAD4A15bcn3L7RgQ	ePay.info	28053
424	82893242	1M5K5885G8pvq3wMuRkiKcL1zqyDHD7nWs	ePay.info	28053
425	82893244	1HDmTVYGdpZhsZgZ2aDjKUWvMb1WTRucb6	ePay.info	28053
426	82893246	1DN141Twvz7oMzhMnwYgekXUvCv9M9FWzJ	ePay.info	28053
427	82893247	19kKcbsdDx6B4TgkqJ9CAy4W9rUz2gFe4d	ePay.info	28053
428	82893248	12VXcoAabff2pjwchqDZm25drNnLEM4vKy	ePay.info	28053
429	72164543	1sCHh9zH7g1yx7S4h4qJ9uqxCDLNm7Lke	null	27854
430	816694	1HB5XMLmzFVj8ALj6mfBsbifRoD4miY36v	null	27830
431	36595588	3BdC5M6RwLKZyfsdcUycVT6jVWt4uFWdV6	null	27750
432	105974932	38KyQwcadXTL5HA4dK1xzuUrht5oahkBEb	null	27686
433	47099338	17Dsm9XnpgxYRBSgawN85Hr6aL8RNnpAik	ePay.info	27632
434	185965381	13RcTTBCYAhzwdREg1w9JLGEpxT5V4au3m	BTC-e.com	27474
435	70248387	364qbSJFhwkBgZnMuhmUHdczpaZNS2PmE6	null	27465
436	47830805	1JGwfDSTJEz9qPwnhn1ce7RZz2yHj72KX7	BTC-e.com	27380
437	31592003	15an2rVUV4QTEvuUye48qGun1xoaXAT5Q9	null	27342
438	251120501	192pak7SMpA3PteahtoKjgHw6zW7HD1Cuq	null	27338
439	16023209	1QK9rXzPw3RagsPezFec8rn2roshoLMjnr	null	27275
440	173860787	13bEmjp8HKtDbzoTmhH3ZAWRSWLdGJ1acR	null	27275
441	116897331	1BvHyMqwnuTcSbDWDw4MLSjYi4e9QyxJv4	null	27259
442	109081589	112HPhDimvPmGqdRu6fdJytGy5mzspGhvo	null	27161
443	110508639	18cVXEkRyWU8Z4VT7TvzgWZhqKJLdC2w3M	null	27141
444	50950116	3KFHcE6xUDiAWpHxn7poWPCY1Km9CCCCpF	null	27062
445	45886259	13tgCfHWmwyWADYEQqSS3rUM55Am1q65a4	BTC-e.com	26679
446	212709679	1PLBjywFwsz5UeWofns5EDpYf6ceT2AHcY	null	26605
447	165848346	12vSZc1dpMvTdXQShX4JWZHB5dSHevSEpT	null	26580
448	116700833	1NkX6aMe8VWEqNyH7UrHGvuRvcV5WLJc7S	null	26411
449	47589539	1C4Q1RvUb3bzk4aaLVgGccnSnaHYFdESzY	null	26326
450	41802958	1N1BNcrcF4rFxRJnPT3hjbbcPX4SHcib6H	BTC-e.com	26324
451	152250770	12AoA7Znzdq7MMbyAEPosJYsKPXJzPaL58	null	26268
452	151785086	1HZotZUMionxHNVnuZTCuokFLeGkH81cUR	null	26209
453	36107004	13MJTk5dwH9FDTTUXob2iVHzgw4WUQpjkz	null	26191
454	138230575	38hjALfXquRSEsHgPugXKukFN4PUZ6Qpm9	null	26126
455	43520114	16GcxcPVmZyKiRap3hmY7u5fHkDKnAjduJ	ePay.info	25982
456	158633172	13v5GihULqeQRUr4K25Awh1w7LLGTaiCms	null	25921
457	62805915	1AeqgtHedfA2yVXH6GiKLS2JGkfWfgyTC6	null	25911
458	246430730	1FdbXCbzGcmrEEFWBLtbYjvpfV5Ji35yS6	null	25895
459	118456086	12FTSngCryXD7gsCZpZsb2cU93bs2mJdgX	null	25601
460	73282953	1PqPKsNyL8gJgWiutmA1qAHivD34ZpCDbc	null	25466
461	83882133	1JnDijubiCZCEz9aiShS6gWJjs6LXrPwhh	null	25398
462	83882134	1HnpRP3fzHVZi9iCi8AWJnR58KLLiZdWuj	null	25398
463	83882135	16yXnSnJ3F33fu5kTrHcGqU4yUTrYhtLmy	null	25398
464	83882136	1D1fPketYVUnQwLxVRYGBE5a6NMCbGoyDb	null	25398
465	83882137	1EmhSuPJ4m9QK5yrMPLveEgjhrfY2oc6LV	null	25398
466	83882138	1MiqJhmpiuAcYTqYZ9x2vHmaQ1CxnF2ZQ6	null	25398
467	83882139	1G11rVnTHKfKYUyTRExdRbnyy4f7pGmPAW	null	25398
468	83882140	1Mxe3QcK7NheUS5UZ61cAQRNAKkyJuLJRW	null	25398
469	83882141	19r4h8csKss3pUpuQm5vTUN2gtYMT4UUFd	null	25398
470	83882142	14bsZDJ2mhVuh5R5gGqJpMKA3gugTZBe9o	null	25398
471	83882144	1LqsfsXQGHBvPifjNMqRiHUaq49uJxcWb5	null	25398
472	83882145	1K6kfhrkmz8c7zGEypN1cP8GKFFwRP7Kkr	null	25398
473	83882146	1NMHtDd4huGEoTqax4dw12ctaXxNJ4aBQv	null	25398
474	83882147	1CM523n8TFEgo2zs4yds4CJf5GjK92U9if	null	25398
475	83882148	1GzHUt4mC2KSH5HHapbB4M49SFGMLBBqbs	null	25398
476	83882149	1HpaoV4hx8RekJKt5EbQTr89N6eheSDpt6	null	25398
477	83882150	1BFsukHqEDwgiqTym8ZCuJWs9jGV5tZqu	null	25398
478	83882151	17eMHH3ZpMxALMTPi36rXhror9fLELRGg5	null	25398
479	83882152	19cnqGkgpWyB7zf5pXKw3rXjJK6UHCC4FU	null	25398
480	83882153	1DUxzRdD2mDRJ6J7PasuaCs4e3DHpe2uGp	null	25398
481	83882154	1C1AS1pgpY7i3JAGvqiwTR8r1gbEDxjv4r	null	25398
482	148848796	15AEap1u9XLajiSGm5d1V2JDuZoUSpxNtR	null	25340
483	104506724	1MLYtP1awEZdkUCwLLA2ZNcKwPvCeYHek6	BTC-e.com	25330
484	73282954	34MVS9Z6LcVT4XsBJ26Q4EoPrXxZkfxqgd	null	25320
485	63210564	1FqivB23WD4P7tJtpnfyVery9Le8Boyc13	null	25272
486	213397039	1JTBvgrD4AmEp9aQwKzZPAvNuMTpWAhnS5	null	25258
487	12145836	1HZae5HepwUM5VJSZcGEicbknec1rCVo6U	null	25237
488	41799861	1Fx1xAFyxdE9nW5ck2eEDRQAGYQs9b5PZb	BTC-e.com	25065
489	248140522	3JEAszztBTBtsGgxT75mX1QMmvp3FbtLZy	null	24891
490	68131001	1MaXZE92yjuy4NYjTspmdWHMRT3jQUcTf4	null	24817
491	104368182	1G44TRQGir5mvE6rcsoTJbN8eYw9h6acGM	Luno.com	24774
492	203799204	1JtZ5962Uro4Wub9hNXC9wTfeJ6mwkwMW4	null	24757
493	133037753	3J7UXEsZwB7QgMJHxFm6vpVYyZCjTay612	null	24664
494	23095425	1Jq7YTeL4ZrcYvdEQg8WJKMRiBJMtMJkQH	null	24524
495	95224616	1H6YbozjMSaARR2AHTSkNyC6S63S4LD2JB	null	24508
496	67195906	1JyQYUkTovdnNDpYN1GFpcFa6AfhvcTrhE	null	24427
497	83841474	1FX1fXTYsw1gihccNmw9UyfiQiQFytMZvV	ePay.info	24311
498	83841472	117XjTn3UdBNjVo3KsB17WRFDDmcW2pPa	ePay.info	24309
499	83841475	1NAjPiMTwXA1tniWXDdFeWyn48YnUoRVDx	ePay.info	24309
500	83841470	16KZxCK1oneRk42YrJZMB89ffGC456LW1f	null	24308
501	83841471	15X8EMMigX7At2vzcbi2zS5qrCaTHsaoFy	null	24308
502	83841473	1Npnjkmu6Mo7TF5vrRj89kJ4ynX5CntvpF	ePay.info	24308
503	83841476	18exuHZ5x5oUWvW7QNd56ZDM6whCnFtbE8	ePay.info	24308
504	83841477	1NaBYsadXKAoBXeHVFuV9BZzkuhVHdeuzb	ePay.info	24308
505	83841479	1C1r1zMnPFfjQYhW2np6h1vynxrfKK2zHm	ePay.info	24308
506	83841480	1QEmV8FoxNQqjREEhyXeLn1UMSejBQXoWt	ePay.info	24308
507	83841481	1M8FCY11jhHmcXz9nkusVsA5i5sywjgE4t	ePay.info	24308
508	21174006	16i54S19ZcZv6VHWnKCXTA6iUMaFB7CGK3	null	24282
509	167772653	35emx395afKAKAr72VoePVbu3FJvxLPVny	null	24225
510	268011491	12YABmVzAH2GnnirkJ9yffHtVZsiy8bSP6	Poloniex.com	24198
511	120997505	175N3Et8n1epm5YkYgn77GDdVAemekvXkk	Matbea.com	24152
512	272130537	1BrT827NCgxjctnEBdLiuDzukupwWHP1i2	null	24111
513	222748569	3QGJ8o2oMWBBFfd6yBLqLd5RArSK5Ep84g	null	24041
514	169112920	1AWK6pKFaduRF6MZTCaa3hrjaz8ro4mfyv	null	23820
515	27806996	16FgQXGzSLRtdwuwCN7mcaPUtbJ6JFTkVw	null	23786
516	141808041	1DD2ahPKFAgGq4HzqcV9GDU9nskGq52SfU	null	23768
517	151427931	1MuAPuSojfsvrL91ovJbNhd7tV4BjvKfFx	null	23666
518	266395887	1B6SN2juYQb9nrER3PJXFm1dAM8Uda5QpT	null	23580
519	32348533	16SfL6m851xSuiexWW1R4LM6ZTCbe6FJC8	null	23416
520	43095277	12DdmN1y5enL72sN93sisUWQdT1gfF24qj	null	23301
521	147951272	1EWRCfqqbUwWiMJq7r1BjP7dG4TZ6dDP83	Poloniex.com	23286
522	254609889	1Npt64sN383pisxqNsFGLppdMretyXxa6d	null	23278
523	47542596	3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU	null	23083
524	103324922	13Kmwg7n7jAPuSMqTXTFYxZmLTRD59598c	null	22957
525	150487697	16DjTmFX52LqTMRkozuPrsubhFjkV5VEye	null	22794
526	138766039	3N98oHzxpdZMxa2YTKHyyZbHv52HzQnHRL	null	22750
527	160312020	16vXbinRnzVaU4fRrx1Jz6npzjzCaiv63C	LocalBitcoins.com	22723
528	72310151	1ALUzBqX8J4mbfaTEueCKUKgQWT4iZs32U	null	22624
529	192830819	1GvWYCdY2CGKLYZ7min25oRjFHyk3ThTUG	null	22598
530	192825273	1NkG3VkApAkroyFC4v6uLxZB7qZGxNL22p	null	22498
531	17309286	1PEoUKNxTZsc5rFSQvQjeTVwDE9vEDCRWm	null	22423
532	117287407	3PkfTDKNtZVKyaZ4ZqnrvibZojbK7JyN68	null	22394
533	169332411	3Q6vpPnVByYUibeDLUYMD2ExuMsErzYFxw	null	22246
534	40840406	1M2d6VGJKUDq65gY73ee3xygFqYJnQ2faY	null	22174
535	14660293	1JZ1HJvaQ8pP9P2AMf3vE5E4Rj5PWE9gxe	null	22126
536	173965205	19Af2DhwADtiE4oVeTt124ZYwZcF9FQouF	null	22103
537	106262037	1LTbNgVBW5NTHxeHP5ajka7xzUQ15zLVXC	null	22037
538	172080161	18e61pYYBr8SF9eS18AhkSMWo6DK6GXQ6S	null	22025
539	264222458	36LHJTJmR1NvJkJdqW2P4eHy7uN2ahJq7s	null	21969
540	152247099	1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ	BitZillions.com	21946
541	43219995	12234sCMK3quMxPoWgGbGUXukGE4wPJz7D	BTC-e.com	21822
542	45148462	1BctD5Eoz4LEwHR5G1TWDLAyvRDeMn3Fi8	null	21788
543	238648902	1MHGgq2MSUYSZGdbS1FxLZPAawVMn9TUej	null	21758
544	47442261	1KEUVc2TxDh1VAcvrS5p3PtJHcRwzrvin1	null	21714
545	51660939	17jCUUdXVg8eNr5J6x7Rq13f3LcoZ2SP3b	null	21701
546	263778678	1GCW5fU5U8SwcZLiUACRCNxWc5mB6sfSh7	null	21568
547	43833193	1Jjsvqc99FyPdRgrm7mYUwgburGH5dPiov	null	21558
548	192831207	1PdXTPB3jkE4DXck92kDMMiFkuD44EdhGN	null	21550
549	192822413	1Kdf2p7tmaD2UQgx1t7cCyv8EbM5a9Hab6	null	21500
550	43687975	1MfxN5BrHJ1TLetQbs1Mr3SAccd8Zqtpyc	null	21476
551	119519760	3NSYWMmfGSsLaGutFho98n56bHncVSYTVj	null	21397
552	165526872	1Ej4Jm8J83tKG4wUAbikNF3rQoGckH4Emp	null	21390
553	7662801	1NddXW5aVbhgXPehWqi65jS5mLkBd8wEZc	null	21115
554	58417943	175QBSm9kqUYJpYvgTJAtPeH93mzQbudxd	ePay.info	21070
555	55801575	39coweGgC8CPZ6hYL1BBEfc1zqbSfHsprW	null	21017
556	3526418	1dice2WmRTLf1dEk4HH3Xs8LDuXzaHEQU	SatoshiDice	21016
557	64101468	1HgcjDJEwe6KBTnEoXURL6UNscdpw9Vehm	null	20975
558	57919001	3Kg7Cmooris7cLErTsijq6qR1FH3cTiK2G	null	20945
559	18171089	12JXuXqTyHiQbXmEMZ9PQ6BJ5SrLo8De2t	null	20939
560	55163355	3HyULbPVM739jPVk4i3PKZ4LibhYP1HsLc	null	20915
561	23553402	1Jd5puPgHGMH3VvULDMM2t2qtQKEi1feBj	null	20909
562	35881716	13KPgojUhg2Rx92WRJQDZR7vy2vegonHsf	null	20901
563	55165548	3LzDzKkatQRXuQ6UxTcWQLuwuhH5nt7TJc	null	20893
564	10274619	1MuYkciQTfRsU94ReAe5MiAfUpCrbLBcFR	null	20890
565	40466621	1Hx8KGQ2ATpmJN1wkzbJ2JoD7pTMsbcunq	Igot.com	20888
566	71666117	3Hs6BYdun3t2A7eteDkBwnFN1rQX53rSYQ	null	20873
567	68128336	18Kgjg6WXGWKnG3ktFpyVHJvaMfuPwrMwZ	null	20864
568	78037605	1HZbuPzCcJy597tZb2pV3o1LQekNosCgA8	null	20864
569	62819300	1Pi2ErQN48DnXAiTdo6RKqnNvGXGX4Dcu5	null	20863
570	24063319	1GBwk2YJMDFqSVhTKygH8zUwV7jdoJhHHH	ePay.info	20860
571	84467033	1PjTMEST2xDzpn2PGAuThtzN1uXSBRimC2	Cavirtex.com	20856
572	84467034	1EKLccb1xNryUTYkB3BFo7LU9hbMNWyJn9	null	20856
573	84467036	12CmwCkjVCPxPd3MpDV3SELLdztqsLpeBU	null	20856
574	84467037	1rY7jaoyXUEcQ9scHEK4japsUf6eJ38QP	null	20856
575	84467038	1JE4AiQdixVKAMNv9cPcxqzXMCoETHjKYD	null	20856
576	84467039	1PLF4ZWT8vKvFpjJXAbo1MwcDzvCp3W8NX	null	20856
577	93932508	3BkER13iNL8noxtn7C1MHQxT4XYxTF5udn	null	20794
578	192819444	1L7p6TBo1B2bz2gL4QPY9bYtn97VjFnYNg	null	20677
579	46989760	1mA5oVvbp9VKj4eCkZacHxb48xm7VtSHi	null	20648
580	183940797	16NuD9GRBedWCLT2GEBnMLCPTTgSsUFfaB	null	20605
581	40176607	157ctruRFXhxDL4MxMdfZZ3vJhVgaRajXD	null	20486
582	80032415	17bK4tqvWKodaHFYT7w6FJRdxLZs7UHmXc	null	20483
583	113958971	1GsrNsNpEeSY3LgqAN2gD2MpPxKPJAWr6T	BTC-e.com	20479
584	18424565	1NEQerH3F9y5zXttm4gjS7HxpXBywche1f	null	20456
585	58882371	1KBscTkL286dnnAQBG43geEdAV9PKy1RpV	null	20410
586	85717978	1GJwAioaoer5roSeUgp2swV8yRBw5Pdup1	null	20340
587	7837257	12CDvRT86CRVbq6E9U95QFenHKWizXDaHj	null	20331
588	192830695	12Tt2hCjDbSPM1ZkQo3FGNiKQc2wsLzXzC	null	20303
589	257079187	3MAn5RTByg6VrruxvZtPzZkVHuAw7raJBB	null	20186
590	82792124	123NWMQpznKhJfNjhNEr2gdfSYWhmxx4sU	null	20010
591	82792125	16MstUq7KrFqspHjyGRHm6gJ9WYHVKVkLa	null	20010
592	82792131	177YEqeL1MY8bq99jMUzH9GvbGorxMyMUT	null	20010
593	82792128	1LFhyHWooX5eMChFzjRzNkCMRd2c1QTadv	null	20009
594	82792133	1BhXei2ZzdqXQzFWWoDzyDU3kxHXhJ57nQ	null	20003
595	31130495	13vRSf9LcS1CWnt2CbE2CVNH7X6C81C4Mr	null	20002
596	82792121	1HKj22j5SSNZyseNcsYXFdnRSyeczpBxBj	null	20001
597	82792122	18cawHT5GV116jzjSuN6aoJ3dDHvYtJ7zb	null	20000
598	82792126	1NW3fNCa7kiAsNBP46SdM3LABNFE6cGK2y	null	20000
599	82792127	1Hj9vFKvnAjQsTM637c9VXEhHh64j58XN5	null	20000
600	82792129	1AY3kNwGMFew4r7txP3ixPKdjWvFuywPxT	null	20000
601	82792130	1NrWXbNv4nz4p5vLj3TtnssCxoj37e6gtJ	null	20000
602	82792132	1LLMFTSynJNpqcsdcrt26phWUz1Hakr8i	null	20000
603	88298177	#820999	null	20000
