rank	node_id	address	label	out_degree
5903	67538659	14a3t1EFhGcgrv1ZKez8T1BWSWah8Qg69L	null	4404
5904	94721324	1EXeLawEB85ZSgftE7a7WWU1eCYxch6gzp	FaucetBOX.com	4404
5905	112099979	1NqkdFTZsTVjS1uvijPzfSLj5P8nMJRupd	null	4404
5906	133464006	1M9Y1xoMk9zbxEpu5YnBMPavX8QEbrtcDE	FaucetBOX.com	4404
5907	121980193	1FTzLVrsSk7WmuatJoqSG1Ad9WJnUBrAxX	FaucetBOX.com	4403
5908	133257271	1CDir4cYE4sKBBuKsBNGuihoiPBmiPoCwv	null	4403
5909	42412770	1JXGVUYK79X9msbZ4857DeiZTwNhK5dMUo	null	4402
5910	10338754	1EHVb2YJqm8srkGq1LwwR2tG3RWuUQ7bJG	Betcoins.net	4401
5911	55767365	1My7zEisgRvUubFzpsFHzhFyBCMNC9NrX6	null	4401
5912	58349579	1L87yKqF64hpRx68GBKoJwa7Hpun26hhJ6	null	4401
5913	134226735	1sTaHvBVfisduLvimzB9qdbhd7F7y3ufD	null	4401
5914	149345265	1H5cZtfWPZK8zbzs5u33VbUa8iLP94yifW	FaucetBOX.com	4401
5915	100006762	1P7e3Dy1zPWmGVDzbwQTJPMRNAh4nfhvfP	FaucetBOX.com	4400
5916	115209636	3HY14Pve8M26esJMy4mnwP6bQmvs1FxWfo	null	4400
5917	194038037	3D71rPu5pG9pEk5aWMQVZBQnjCRLTTXqqP	null	4400
5918	75539139	39V2CMiwM8ZZHrnKsdELSnt1Z78xUinvEd	Cubits.com	4399
5919	108614426	17MKfn2ssFSJQfDN1QpPofiWm4SCBPAezs	FaucetBOX.com	4399
5920	164869347	1JmJBSiQXiT85KvsBPjwyWTYrGDv5XigNF	FaucetBOX.com	4399
5921	199314239	14zZ63ekrkmenRRLvcMCWgxQpDuBbtrvhJ	null	4399
5922	184897912	3MTQ9XoiY8EHZhPwjqgRmBcLiAFoPHgwhB	null	4398
5923	53494088	14K59561iLyTRYtsh6qqAQiHaQioANQEoH	null	4397
5924	71531973	187y6cxaiyx57kByKUNTnFAdSiruiSk9BS	null	4397
5925	154250065	1Q7DJjYp2TvsuH82vndf93iMqcSBfLBYpz	null	4397
5926	26900853	1BdAjYDgAJbBWwMjz1MXqY8mm5D2nyGSCm	null	4396
5927	122962301	12oGnMhyTUJTN8eizdrRXWwCis6t94hPpr	FaucetBOX.com	4396
5928	228217531	1Brd9YsYnpaNTTKMFxzPkkJsXhCJBpWrn1	null	4396
5929	42958383	1Nn6WTvtWAR8DVAqs9BbdzCJSSoXfFnyJ3	null	4392
5930	132465149	14UtpzsUmMEsMXaaXGdrSG9FcFkJRwdfDf	null	4391
5931	180683435	3GmjTdhoMaCrPUTMEgzbFYkVt4B5JMYL6w	null	4390
5932	241882972	16RR88sib8bvKHu4AEoJ7qEs94aSTNP1ky	Bittrex.com	4390
5933	54146122	1DEKHKipiWVUTvJp3K1BPcAUX24RRGmajQ	null	4389
5934	171337976	34UtsAqTcK84YHkWmf8nXNGsEqoaSuPpCb	null	4389
5935	72620265	1N71YSeKosWnX9VmaM9WQ3ftqSZLoNjbdG	null	4387
5936	149550865	1KP7Lbb5D3Q3Y48NvA7KS6a4jgMcAj5UBa	FaucetBOX.com	4387
5937	231280613	1GXnDY9hJu7Pb3Esic3MhgoUSdJokWy2ja	null	4387
5938	234327606	1DB1Dq57wHuMk78B3SLMiZ4mogsMvuYFhK	null	4387
5939	19439010	161gTqw3CHVqiBfmC3vCLrXPob6wLQSKP4	null	4386
5940	86133365	1LSVesjNjzThUAPgFpphzkG5oz8BGbqCv6	FaucetBOX.com	4386
5941	78748411	1G9M5Ge5FyMDNUdouCEei9eDB1K6fBuSXr	FaucetBOX.com	4385
5942	100789961	14gQkQTBoYDLnm3aQyiau2WAeyaqBMpRLH	FaucetBOX.com	4385
5943	121926344	34q5B8pQYBSF4S9c47hfPtwXZS7yLtwvaG	null	4385
5944	130604216	1JmrBxuGRWNpWcAWBCLaZ4gLnwgsi9RJm9	null	4385
5945	44284348	1PYqniv5uYHk7EfXJLHwLhavjm5i2a4f34	null	4384
5946	63149116	1FjjzDjrvpc9vP3xnPmjJs2AUFnMQiKaCy	Bitcoin.de	4384
5947	146521874	1MpsrNp6c4AS5D4CowV9JLbPj4DcwPouKa	null	4384
5948	174936200	1Kwr29KsB6FPfVUd16u5ogzSyuKobuQnwo	FaucetBOX.com	4384
5949	83934247	18Tc66wBe9uA4iZtuA8YGvkAimHGHXN2SA	null	4383
5950	175159914	1Kwb3NY5uHcqffc928SDqhpyPnaGGVHrsq	FaucetBOX.com	4383
5951	46330084	1Ntt6Q9rMr6TuEVvBeJ7p4fHjhhyYeL422	null	4382
5952	98749703	1KiqiYPrUdtPnrDGojHxG45tG2fCdg8guc	FaucetBOX.com	4382
5953	137200114	1K2f1e3XU8wCwr9iW72HiTLHb2gjwE7Xoy	FaucetBOX.com	4381
5954	3352377	1GCc6EEqKYx81DdekyCv8wDonu6mTAj3Et	ePay.info	4380
5955	131653350	1PaTcJ8BBEC77kkB8jp7MLoM1HMqQ9xRkb	Poloniex.com	4380
5956	132124035	1KQxn6PjCJTVFMNBFLMAVrBqhfsPNzjwnV	FaucetBOX.com	4380
5957	132390492	16mux3rBSNw8KahaqAJ9hu32wPHL5ufJJn	Poloniex.com	4380
5958	138884184	1K9HsDQprR6yg1JhDvquBh6e8oVAYcf265	null	4380
5959	154332854	1BBxicHP8BNkmdmzik3Au2xkMwCBj1XGcA	FaucetBOX.com	4380
5960	178810099	1PdTfqs5EuhMgGtwxTKbNiTyfd5SwzABiR	FaucetBOX.com	4380
5961	110178719	3GhrEp9ZZoxmP3Zu79bvKyvd2prii97nNp	Cubits.com	4376
5962	93566118	1NjmPmQ2YEXrckjSHqhKHyN3nuFBTEekDN	Poloniex.com	4375
5963	177207139	19JDvNdQpvJNACjmFo5oyaTkFhp6ZkYYPY	FaucetBOX.com	4375
5964	188034620	1Gz7nMXqhdLxhafZieRDQF8SeGz4j9cGLa	null	4375
5965	177017910	1oU7gja335JoKGVkT7CCyjHNoK4N8g4aW	FaucetBOX.com	4373
5966	90371593	14UgCRF1kh7QCKs5ummUvX4X3QztP6GiNZ	FaucetBOX.com	4372
5967	135135512	13Va7bLgfWHshKaA4dCzDfgh72w44H85xc	FaucetBOX.com	4372
5968	239855233	156kZkmcFtc6CDgQU2g1Vcexvh2NdGLwGN	null	4372
5969	126484812	13bqHd6Vczje7ScQovYayboV2cswPHLV33	Paxful.com	4371
5970	201884760	1BFgiBeGBeY9oG4kijEgPK8cZcxoRPvZe1	FaucetBOX.com	4371
5971	132465158	16SXQEJgmaoXJWMJSeVNengGRMMBwkH7hi	null	4370
5972	145935329	1M7Zb2cWSHRS6ZPgx8GbfWXg4tbvgPQ5bh	null	4369
5973	171135497	3KYiAxwmYANRHKqaLmM6PgEYHWNRoXjweP	null	4369
5974	139189575	1PDmEqgQhdbVn8zLu1CMmqaJYL1RXcW678	null	4367
5975	141155407	3KxTd6MFbMxubAon8vJ32G9DeF1rZW3ZAc	null	4367
5976	99782980	1KwJmkNbY8ZVVAsiDibvvkpoas1Mut46P3	FaucetBOX.com	4366
5977	130308068	1A1aDUB9oCuMSCvcJWH71Q8C7QE61pbwWj	Poloniex.com	4366
5978	237198092	1FHfi1LBWaJywXnCmogoFt9Y4A8fvXc7LR	null	4366
5979	71892792	1FtHR3YqkDXBqbSXumYyJkxVwyZhg8nzPv	null	4364
5980	88746202	3J7cGv4XZpy3Uppr8S5tWp9vyLf7vnZuBP	Cubits.com	4364
5981	62024372	1KaxXGmBmtiMD1vwo7SteZdpbGJXFkJAn6	null	4363
5982	123265759	38T1McbFnpAeMBVMDj13PJJcdoyoN4fGKn	null	4363
5983	131038882	1KwKJw15hK2tZeAhpGj4rR9PqKuZmDoZcv	null	4362
5984	150271857	39aESrqDuXE9vrdsGQA6sbx1rFmJxg6xAM	null	4361
5985	189659998	33wvmzHmLfJLqjC6LFSR7YjGnBpx8hPinC	null	4361
5986	265222043	15QELVzvQMrv9mgyDJ68KzPtFpE3VsZ1xs	null	4361
5987	82935233	15WADajYVT854QKFLRP7DC3NbwWsp1Cvi7	FaucetBOX.com	4360
5988	182171738	345p1Cz4sp3BGfcqwkYdh1Dx4G3wn2qUg7	null	4360
5989	13651489	1RedzZR6wRwczYjhv2s6PCn6Qq2gEroJt	Bitcoin-Roulette.com	4358
5990	98383630	16Hd3oaFQuVhewvtGxook3ShYzX8LvgRpM	Bitcoin.de	4358
5991	127633159	1MUFg78a6EDGzV79FUrwipsJUCGnnVcLM4	Poloniex.com	4357
5992	66727637	3JciaVuGmo6WjLgARx3piJhoQw1hQEZoaB	Bitstamp.net	4356
5993	261335124	15zPGPJAFvNaQz39b78jFHvPLvGcEZSUd4	Bittrex.com	4356
5994	53306103	1NimmpF9qPrgdgb4CFrzsEcPqDkMnwBmjk	null	4355
5995	54436754	15ceYwpEiGUmUcwwJsanGzhdhUTqcTZ5eP	null	4355
5996	190057253	3PTRpT9HjmDCqn6KuWZ4xx46vihr17CW42	null	4354
5997	59535936	17kLTW4uJceWY3H6AvhvvczeYgKVw9Cbej	null	4353
5998	134480520	1AbcmvUC42tuQBXmUUGB1rc32qvBXtBuKC	null	4353
5999	243329343	3P9SP3u1Nfd1WWcyvGg2xEi2zUHxp1X85q	null	4353
6000	61034234	35RMk7cmpB1kQjvkwL9YvA4RnfNDAy1efN	Bitstamp.net	4349
6001	161125453	3KAVtXX7JsWDiiqtRCoBkf3nDWPgYogvqW	null	4349
6002	12682328	1DgLqGDsKaSsNLzQojGV5mHwMmKzRRmiFJ	null	4348
6003	61455746	1GPmN2z3RG5S6rrWRnWgDfBLApYUwAZsc9	VirWoX.com	4348
6004	129361034	1Paxr94gv25rjwGWbrKVVr7DeDzmh6Bft1	Poloniex.com	4348
6005	134745559	3G1Via13aPMdo4qcZgj9dqxwsztkWoreY3	Cubits.com	4348
6006	146502782	1NLWfwKFdDkZ6G645Whj9znKctRik43irS	FaucetBOX.com	4348
6007	222657291	1E9iV3r3ZQa7KmzfTTdkhZem2QGVBeBPku	null	4348
6008	18811443	1ALA5v7h49QT7WYLcRsxcXqXUqEqaWmkvw	CloudHashing.com	4345
6009	96340058	3NJf759At2q1HjMKMYFAatJ4wkoccLz9U8	null	4345
6010	196853273	1CfVctqRc4koyvqYNtzDE1KXSuAoPRWjjh	null	4344
6011	12650535	17sP2KdsD8ZaSKMzoZK6Ft3wFi5owDjK9v	null	4343
6012	53033327	15rHAwR5uAo5KH8aJcDVk27ia3hjtS4NKF	null	4343
6013	162961960	1AkRNCgrLUdLN2oWdLurPZ37dpZAkUgKQ6	null	4342
6014	12035507	16STfxnAzgNcyLvVM6Mot3nNiYtDNkZ1YC	null	4341
6015	20129897	1FjAxr3xgXDn3WGJAR2Lc3NcMzbUS8wAFo	null	4341
6016	106026260	1J3CMMjpjqsCxJxzuFKeH1jeYGntLLUwxS	null	4340
6017	127123907	1FkkxPfVfSgcqUyQ23u5HaFqvjvUq5w6XH	FaucetBOX.com	4340
6018	81046965	3MAyPy59oC3PRz2LSnGCN2XhWNuB85W69Q	null	4339
6019	116609542	1LQNjQobCYdUBrHcn2zhtcA9drjvNJEwT7	FaucetBOX.com	4339
6020	212923062	3D8c4suGpYtEav2vs2ri6iqbNo5WjaYgxR	null	4339
6021	52775335	1Aj9eTcURUgMsjgJRxNzNkgetRu9Y6fQUN	null	4338
6022	69134907	1DXoTRTo5cLd5kTRYbRqii6CbZceXvgiuz	FaucetBOX.com	4338
6023	86449442	18dXMLrprxesfxNybz1dAgRrnYRNjLGAL2	null	4338
6024	98846248	1Exig48fJZAo5ezXU8wwuQ8xUyZNVrXwSW	FaucetBOX.com	4338
6025	199698723	1JcwSdds6QidzpjgMFc2igCGX2okwveseu	null	4338
6026	35725659	1H3KVBQdyJYBPigi25Zc55DQFoBt4bQt1z	null	4336
6027	74548272	36LE7egMWLQ6qUuMWVfU29cvnQ44CoFdqy	null	4336
6028	83991683	14mXqwBztynm1ufe35pswf9nir41ZQ7aGD	null	4336
6029	40775040	1Np9okfWicdNgPQDM7fPgtoenynW5tz2vN	null	4335
6030	68431941	1NV8c9RYPygDujWLWYnvTX9cnbKPnQfRE9	null	4335
6031	174998584	18PKwUvUwXUsKjnMAv5FwuH6qniCEnhFao	null	4335
6032	132927917	1GJHoHkfqe3RWMYHKuEsnFixii4BZZWSkX	null	4334
6033	148551051	1AvDq789wC48sJbZ8ewyNcU34384RKS5Mu	Poloniex.com	4334
6034	148355799	34HMoHkvNBaj53PmgscCjRsJGuf2Ts9VHP	null	4333
6035	179555285	18c5o1zCjfCrMMT34dSEvNUDCksGWeyhdv	FaucetBOX.com	4333
6036	53093845	172DvescxMC9ftyeoXhLrVMX6m5L1n5GuH	null	4332
6037	69277036	1MCEfL7P4s6EpA7yB1TkYykf8HnZRmcUb1	FaucetBOX.com	4332
6038	170372725	19yhqbgqJLPsD8WtiEXtfK1HgSchWz9Efx	FaucetBOX.com	4332
6039	73071574	12JJAm6uL5TD5jnMH9qBWXyyn7g4duCeGu	null	4331
6040	95805545	1pay4DEGaHRapfgzj5tmu6CvESwHgTRW3	null	4331
6041	30566158	1Q47CkUUMrTWMPMG7CGNcXgtoD9EVX7KBa	VirWoX.com	4330
6042	78474048	1CcrVmcE1ypMNh3P36MNLZvLCM4ycjuMP7	null	4330
6043	74382921	13JqxkMVEspBPpcVcra5VYgzvUxADLwbNh	FaucetBOX.com	4329
6044	162581427	1B56ZZag3GqW7c1B4vihA6WiDP5W2m9Dfc	null	4329
6045	166507865	3QSuo7sbvQycGnAbaH6g2o34ZWBvjsZkYh	null	4329
6046	179316177	3CGLXyn4WBRUuDdRnsSNWY6NNA6nknQUnc	null	4329
6047	279132104	3HSSr3ZSeSatHzAY4xUyCSxDFMP7bNoD5U	null	4328
6048	171524289	32gP4K3feiAeLetvY9M6KYRwrpQGTt2CVX	null	4327
6049	238358538	3MuEDXYEr6UmSJoryyLYB6dBtzLSmP6X4N	null	4327
6050	282417034	3MG32GS5ixw1gLwZGGSWT3ANZob63jR2om	null	4327
6051	138265605	3NPxGQvc8zqgfM9GHmrbdQeLLws2tmEyPh	null	4325
6052	251511777	3LoRMC2brYMdbDV4Wk54EycD7UYbRtRQNu	null	4325
6053	260692941	3Nq8xMhiG12cnXik4FTqjipq97MyxJB3hk	null	4325
6054	177796281	1EoVE53fn76eyNu3Cu3wjf7jRbGqzjkneX	FaucetBOX.com	4324
6055	266571362	332QHc8dZf3Z8SDLPVGrFc7SSbFRh8KPge	null	4323
6056	128750169	3LwJeSeDTXa15nT7nMvAVDdNx2xtYvfFLL	Cubits.com	4322
6057	132576817	1Ldc3Kq7e1TK4Tsbh7wDmR9rDAn7fmYxnP	null	4322
6058	116451467	3AAiqkWPtyjti1tvR4QtB9QdwHW9G3jff4	null	4321
6059	146871672	36qd7RTwE7iv2VMjrWEAqftQL154AifcLt	null	4321
6060	150998073	1N4RM6jQs6JHAnUYBEpJBHZ3C98M52bdQD	Poloniex.com	4321
6061	193606988	3MAcP1J5vKLsvxQk2uwiuoKRfVKLaGqyxi	null	4321
6062	76314764	15LCR655BUycMmneEqtfURdid6xEQnJm9Q	FaucetBOX.com	4320
6063	246741145	1s6ofL8NMugdWTbWyqZZSeMvD7M1uuv1e	null	4320
6064	28348457	129VJnwPzhY4YWYDU5fnNd7JPKCv7zfhh9	null	4319
6065	66735364	33nPFLjg8uFb6vvvo7eWzpoFD42U2mMxoU	null	4319
6066	131706792	1FPJaCGHXpaej38dNkaN62JVuNGEwVrpEu	null	4319
6067	151437034	3Gj6qPaWXSjU8HJiPNJuGdLF5CPJRJuMdr	null	4319
6068	154961128	3FwSAXiV66z2FTmpew6rcBkGmbsZpArHVb	null	4319
6069	72630029	3KshisiPKCwZwHNSqdSqv1aACmyzMtu4KY	Cubits.com	4318
6070	125890876	1NEizGVpNA1SjVaiVRgbXMgTRvq2Lghny3	null	4316
6071	132979353	15PmzvZR1GviyBUnrZqU73nEXs2bebngEM	Matbea.com	4316
6072	89711557	1KaFLgeuWTQwgdLhFDgvef2iPH86AB5pSL	Poloniex.com	4315
6073	209636661	3JQpc1JYhRNJG65KBHmZeuviP4EzrSTEWF	null	4315
6074	73497354	1JEcvUbng9BV2CEqLs6apy57NBugimznJM	SecondsTrade.com	4314
6075	72689285	38qGZoGqRXfVqdCwBstWe1GBciji6NQirt	null	4313
6076	132799264	1EvThZS6bGcWmxTU6MYsHZfq9Dgia1xdPo	null	4312
6077	68749457	1JDogZzWJMuyeEDcuFpmLUQ2u4b6RfuDTd	null	4311
6078	101717811	15C2uRaXUfsKy6gdxhxoEwKjVLK2JksfsT	FaucetBOX.com	4310
6079	91207594	19z3rXNyzji9SNCrfUc737Ean2HipUxV6C	FaucetBOX.com	4309
6080	154527868	1EetRwPkBNdNsHh1Ms8urK6Scef5znpETh	null	4309
6081	207427092	398BU1BWbvwh9q7xybr1fuicdPdaqAJz5d	null	4307
6082	247428232	16jeQc4yrL7R4yUGCPzsWp33HvWjkCkU8c	null	4307
6083	72237547	38K728YDPbvabAbHNhdxSrhnNTpVUEdeiT	null	4306
6084	203392876	1ydRwkGwTQ8uoDhHBeHQuszvcfqFzbHqm	null	4306
6085	225226509	32mUYh1hkefeuqSSc5qT8UUPagz1dxp8ZH	null	4303
6086	102311572	1Q4Z9LH6dcg1qhkhx1PTqnu4es2gHsz6cP	Poloniex.com	4302
6087	16952336	1btcx2nZdUCoaxm7GCHF7Nvaz8iWgawYy	null	4301
6088	68406225	1DEG6YEYg9ttP2PN5fWLwWehRX8okMrrvj	FaucetBOX.com	4301
6089	169328235	1EU3jmzpaxr6Wop4qCKv7r3xdSE1swknTS	null	4299
6090	174912501	3J3fpbDGR8kTfxbyUNaGfcMwxsaAXaZkKZ	null	4299
6091	40667550	12Jf7zemo2LoCZMJtKBZEefQ9XZStbDRZA	null	4298
6092	118456086	12FTSngCryXD7gsCZpZsb2cU93bs2mJdgX	null	4298
6093	182705988	1MJMWVaC5nWzs5zXh1jqUseaFo8Bmo1kGu	FaucetBOX.com	4298
6094	217383867	3GoXjLNi5kpLQMsQiJnViVuR9dnEMcyr3m	null	4298
6095	12663973	1MkDsZCqKPbQiJUe6dg5e7AztsDtzB2kvs	null	4296
6096	74326847	1D5jRwJdsZemYAAMv3SeX1MfrYg2AWrzLP	null	4295
6097	93007446	32ZHcihbdvwdqPEcr9bVF8212c2Pn26GxU	null	4295
6098	244112847	1B1iVu57bU8nmfjD8n2tdL7qUeMVf3zHpX	null	4295
6099	137112905	38VX7KHPppvSuqKqBuGEcVjnZyMSBE9iqX	null	4294
6100	191135537	15cwiqbvTVtkeLBrCYwk9jskpFEK978wFy	PocketDice.io	4293
6101	56756227	1JYS1vJUBdhyvjNmBcnN1J7DCfKjUtGjEZ	null	4292
6102	86495736	1LoAfapJucBYboNJJkMkRreetdYMRi1LYu	null	4292
6103	240999428	3J3JKdMBWUKMwpiimGnttdXcMbjY6dBrp4	null	4292
6104	136433930	39Shcv5TVPxVjaBazBA5zZocQkCbeLZHYg	null	4291
6105	92100820	17YkZEBjr16wREKZabp7jmQMD3vE54tAqv	null	4290
6106	119189720	13wAvxFEGSxi8uBSwGtU4raCtyJbfQkNdp	null	4290
6107	138329251	1EakqifCUvC6nUw1GTbTyAzVsTqQW3Ubsf	null	4289
6108	182658513	1Ag4ZToYZJgRjWN3MpLkkAXgDBhCxRK8J5	null	4289
6109	195712643	1KY1QP5eMexF2PDuA2eKj6Seuct11Nvk8S	null	4289
6110	175121823	35N9uLNYvbqiLiHo1VXPS4yv3qu7udeurF	null	4288
6111	90423988	3LALAqtSUxr6zc7jMvuF88SFdjXGksRmPx	null	4287
6112	204273564	3PyxfpyDVDNGmhfBxGSyGXLJnsdQDEnF3o	null	4287
6113	77454156	1JaEsKMzh7VufEqCVfzzFNreBk38zPoaqe	FaucetBOX.com	4286
6114	99717842	1NNZnohjwqf9R4ZeSphbkWjZc7Rf3XFp42	Genesis-Mining.com	4285
6115	74294668	1QJ2X8rXnf1eh6Fjg8eiSFwrzCPuKAzu1U	null	4284
6116	182324938	1M2mw9uBYxoQGhYNArqm2ixffLkFdei57P	FaucetBOX.com	4284
6117	189658179	1KEyVEndor3p6c3NL2UiVhscXPZKb3DfY1	null	4284
6118	41646657	15kZMr1o7zF1fh2yBHyuDwx82eiTHLbSY5	null	4283
6119	99946177	3EGMLhT7dtsh8Jb6AFh55o4GmQPb89oTW1	null	4283
6120	181437937	3HsHpEhWwKx7zuVREYopN8sJMo6jPAwYTQ	null	4283
6121	75040159	18BqCaJ6Z19qwM2R8DHZiyY5BzFCJKZucD	null	4282
6122	222470791	17zSZNfE6HV6z899464SUvsSVJhqsdk3xw	null	4282
6123	227968093	3CwikB2oFfe4DTtjMmXHHcTExB4GtTwF7n	null	4282
6124	79903402	3FSPb9jVJiZVtVMi5Ut7vB7YkHxi9CPqa5	null	4281
6125	132799252	17K3mfieDN9sf3tw45UeKYapVuMdFyVZaq	null	4281
6126	196696976	3AvEAwkvMonis1PN2vrTYpQKxMpBYJDGqm	null	4281
6127	207374031	17LDWYKqTTj2A2BtdCPPnsRT89rBiuNks4	null	4281
6128	185685819	1MghixZrbhncwLGWXiP3ZdeDKhzBaJQPKu	null	4280
6129	265743469	14yFBWP6zQpviqAEoNx7mkFfZjmsGSCLwA	Bittrex.com	4280
6130	118708884	1DxyFqncEN76kYt9RRFX7KYc7uapz8ry7M	null	4279
6131	207354046	1DrNPRkGuiDs8T6f9Wi8k5xecu1W1pYdrY	null	4279
6132	277972528	3Mb9BFjdWo1LcBTEqC8xdDWmcaYzxH4e4c	null	4279
6133	98646465	1BprWvTMxVcRAkyuxuHAfCBfBvSht3yEcP	FaucetBOX.com	4277
6134	249403344	3B7Kh3TkpudwXRLu9LkgstzhEfLUkB3A7U	null	4277
6135	41738700	1HXq2DHd4hJMiV7FgkM6mD88AsW9UP6U9d	null	4275
6136	241100597	34f5zJCyfJ3u7DbMRtzGfXSWKuq4Fcki6a	null	4275
6137	64628344	1HEUip4Cf9XiMNMifyYTpKZq1UE1YkywRR	null	4273
6138	83626571	14QU7EVKvQ9miWuPKbe44XZr12F3rtiM37	null	4273
6139	117772276	14gNqVzHzemuXP4LBm7FbMikiBpJ2AXiYj	FaucetBOX.com	4273
6140	164331340	3AacexbfbX3ANhwcMPP79Dy4z2uuWWfHP4	null	4273
6141	226736611	14Ung9fhye6PWi5kXhUqymYZ2EM8v6yyKW	null	4273
6142	130805876	1LRvZC7j9zKySjXR6gFAToNsKs3ALyABwu	FaucetBOX.com	4272
6143	241326124	1D5VPiiBKT4pShgjw2coxyk3vB8m7Sq4wL	null	4272
6144	158368862	3LUgR4satbMAHnbt5dCat7k9hiTQiU23zr	null	4271
6145	67355173	19ufh3STyX9f1XAL83JLY6qMVPHMCWBpNb	null	4270
6146	183149715	18zpGHooc3eaMkJKssDPBbhN2RGtYuxR5V	FaucetBOX.com	4270
6147	30199291	1JXKqMgXivQ6YEDmgrdigcHbHGDBKLPLje	VirWoX.com	4269
6148	181171968	1EjSphTVdB5GQZbWpipAbKdTrSNer7H94y	null	4269
6149	206553286	3Eh2f8xv1nsVqGdAnpAdWYeudKNmGfeYka	null	4269
6150	161671011	32R7GMEVJxbPBDwdPkX6QeAnfktqvJJv66	null	4268
6151	187406593	1LS67nDpo2ozHueNqq2nWesS1Uy3eevixn	null	4268
6152	89300066	19noVZgyZ6MPud7dFDE84CCAFSSCWi2QHM	FaucetBOX.com	4267
6153	88977530	181YmawXz5qyz9RhDzkRh47NNhAPFGQd7u	null	4266
6154	147235495	16nHwXLnAJgttyhSDdPVbkk2hz13bWikVY	null	4266
6155	203279365	18xjxi8w9CspQcrU3tb8vLidQs4GkkXpYX	null	4266
6156	140651971	39DiT3634dSqG7T42ZE9qu7VpjBLVG2dx2	null	4263
6157	163176191	35JvzsJDirNSf5GoLen4QvUTUSy8KsbFwY	null	4263
6158	18176172	1LaGQ9qTwBwkDjZxUjcdEZYr2QGTd9QNwu	null	4260
6159	70165174	1qpaiCkN9XYuRYVbitYdBkujopFkxN3Bn	null	4260
6160	185047237	1M3hLovi5JckrEB1SbN5xXKzhqCRQLLtHa	null	4260
6161	222193430	1Hz2ZDGGS3D23b1HYy8dGXVaFxicSh1cgA	null	4260
6162	48817940	1Bugw545sRYyrMNkmNAreASsVHcRsfJPaf	null	4259
6163	136093317	3LRJJnXGb86yoPi14eAPS7uTHBiaGR7ERs	null	4259
6164	138025626	33Nyg6sfSC7zzSs5ZAn4wenr5xwmVPqazG	null	4259
6165	83841286	14WCrzmqVCD7Thf79vutWTB6y1hUc8pP19	ePay.info	4258
6166	144458921	3JpARqKP2heibr9njZwZCFChcM8kvar1XC	null	4258
6167	248507144	1NSc6zAdG2NGbjPLQwAjAuqjHSoq5KECT7	null	4258
6168	90152056	143uMb9HmknxfRq83CCt45FMwhRXK6hNVs	FaucetBOX.com	4256
6169	183622169	3JN2AacCHqaapvvVUuF4uhYdxcSqFuFbqh	null	4256
6170	65973904	14SqptC7GvGfvPtHWfFYKx3H5ZRKc8opLA	null	4254
6171	72309398	1MHD7UKBcMi8F7QN6R8cmqtttkWR8HzMAe	FaucetBOX.com	4254
6172	70048024	14y2d2sixzvgihA7ozckL5AH8QDbe53RK8	null	4253
6173	198821812	3PrJdQCVqTuqNtWyc14SFSrziKc1PitzWR	null	4253
6174	66240624	3L3PMnLdWzRziTdrukhzKMWFrZTc5meehd	null	4252
6175	132598736	13EMKNHyQYGno9T9kqUniZRazLNRUu28Po	null	4252
6176	132465167	19cG3zcyuzowhWnycAeqWuQwsivNRTP4FC	null	4251
6177	55496904	1PcEnuYWXYUafGgU6JoP3p7yBk5TzR6EFX	null	4250
6178	118452161	1N87r4wD4foAgAs7DygZvXGtkJuW85dBnR	null	4250
6179	189499483	19vteuqLwgLdq8UmGWAA7gYkL2aZRQgNK4	null	4250
6180	232472747	3NCx8VKQh1pxFWkjRwmAjEMj8sVXLAqN39	null	4250
6181	193345883	3BtKYo9EEBG5cdWzR2puQiY3VodCKipWek	null	4249
6182	30565523	15hqpeJGFECgSQqsYm2AYN37nNfwUPkQf8	VirWoX.com	4245
6183	67173474	1MCissBRAgBaQzdGoMgSTp7j1zGbwpFYZU	null	4244
6184	63576886	1AwV78yjWcLuPAXzkbBCYSjLibMX4BbnzB	null	4243
6185	96443901	19JW9qm8AKHfWqFWtEhemBVHRTX6v6WfQQ	FaucetBOX.com	4243
6186	179088225	3ETaegcxCgUr2XdMSRferJq921FNWQ9MMY	null	4243
6187	210803386	1AcsQzgP9BoJN7MtdoXB8wGKNCAUnqimg4	null	4243
6188	74751659	1L1Wev7afWBwUYW93oz7ACaDXXEHvfFUr5	null	4242
6189	108965688	1Hu4eJxHfJf9xpG4WWHcgvE9fwsZz4ymjJ	null	4242
6190	218569317	14GnpRuCnTYJqEyk3jTtaBvaGJC3VNyju8	null	4242
6191	133257266	1KEUY6KqBAd7ykLBvKs9AMCFWfZvtnm5Fd	null	4241
6192	110195588	1N76n9nU8EnAyriPAgYCVyd8hEVWYN5KCS	null	4240
6193	119386062	1HVcrsz19fZdDA2WFM8bAmTAaSpKJP4wnq	FaucetBOX.com	4240
6194	53959359	1DoJTpMaXUhtTrVKbGUMTb3bHUT7BMD4r6	null	4239
6195	119466312	3ERyLzNnkw2p3sdWWgGeKodjMJyhskEcFV	null	4239
6196	143566696	1BpwFqwN2Yrpt3PQiV6HmzFD3BQSwGSuUN	null	4238
6197	156910627	35vTnvp18fKBTzttQKmCdH12drRPdENeCF	null	4238
6198	41914766	1EPhGjfrNCXc1qrV4eRFvxxpj9dqaU27qU	Bitcoin.de	4237
