rank	node_id	label	out_degree
7844	64998250	null	729
7845	70381086	null	729
7846	96129840	null	729
7847	100895240	null	729
7848	112767909	null	729
7849	138468667	null	729
7850	9479747	null	728
7851	20146753	null	728
7852	29881755	null	728
7853	53080222	null	728
7854	63496898	null	728
7855	65051397	null	728
7856	85141246	null	728
7857	19667233	null	727
7858	24976365	null	727
7859	28115255	null	727
7860	28115271	null	727
7861	28481509	null	727
7862	43656382	null	727
7863	58006993	null	727
7864	65149490	null	727
7865	5410039	null	726
7866	8381217	null	726
7867	39642171	null	726
7868	43854591	null	726
7869	66669505	null	726
7870	79954107	null	726
7871	121915340	null	726
7872	13592047	null	725
7873	26343270	null	725
7874	67888894	null	725
7875	80631252	null	725
7876	110924866	null	725
7877	117177644	null	725
7878	129222232	null	725
7879	136999529	null	725
7880	4817883	null	724
7881	13724417	null	724
7882	15048169	null	724
7883	24332995	null	724
7884	43828438	null	724
7885	44538709	null	724
7886	69757156	null	724
7887	70165441	null	724
7888	80670694	null	724
7889	81888708	null	724
7890	119260400	null	724
7891	121936449	null	724
7892	477900	null	723
7893	6548654	null	723
7894	13604026	null	723
7895	15213193	null	723
7896	19208615	null	723
7897	20019671	null	723
7898	45966312	null	723
7899	54655838	null	723
7900	64848331	null	723
7901	65565365	null	723
7902	83501592	null	723
7903	85186844	null	723
7904	20672225	null	722
7905	71072806	null	722
7906	90861204	null	722
7907	92054161	null	722
7908	107482429	null	722
7909	122265930	null	722
7910	23306641	null	721
7911	26568671	null	721
7912	26986511	null	721
7913	40541893	null	721
7914	43065301	null	721
7915	56093656	null	721
7916	70634051	null	721
7917	117371763	null	721
7918	122902498	null	721
7919	139802269	null	721
7920	2200206	null	720
7921	4251073	null	720
7922	6403514	null	720
7923	6443584	null	720
7924	12854766	null	720
7925	19840942	null	720
7926	21226034	null	720
7927	21890321	null	720
7928	39045985	null	720
7929	48107662	null	720
7930	58595502	null	720
7931	77459343	null	720
7932	89259242	null	720
7933	115353235	null	720
7934	8923284	null	719
7935	9854772	null	719
7936	28270558	null	719
7937	29458971	null	719
7938	31646022	null	719
7939	84131744	null	719
7940	86731187	null	719
7941	91009842	null	719
7942	96826144	null	719
7943	8044310	BIToomBa.com	718
7944	27506690	null	718
7945	43318463	null	718
7946	83882417	null	718
7947	118913888	null	718
7948	123159974	null	718
7949	8974810	null	717
7950	9853092	null	717
7951	27740764	null	717
7952	29948413	null	717
7953	31566777	null	717
7954	35507139	null	717
7955	71152415	null	717
7956	98732647	null	717
7957	115205315	null	717
7958	125310438	null	717
7959	129390311	null	717
7960	5890279	null	716
7961	8358995	null	716
7962	9923645	null	716
7963	25963865	null	716
7964	30209828	null	716
7965	69699098	null	716
7966	87759402	null	716
7967	109185370	null	716
7968	4817488	null	715
7969	6077896	null	715
7970	10203218	null	715
7971	14407740	null	715
7972	16332244	null	715
7973	23468138	null	715
7974	31916752	null	715
7975	55126328	null	715
7976	55170091	null	715
7977	77863217	null	715
7978	83599942	null	715
7979	100368867	null	715
7980	9033342	null	714
7981	11198956	null	714
7982	16772299	null	714
7983	22723440	null	714
7984	23078354	null	714
7985	29389832	null	714
7986	29602042	null	714
7987	30779928	null	714
7988	33125706	null	714
7989	56124967	null	714
7990	70551523	null	714
7991	70605234	null	714
7992	83037835	null	714
7993	113227200	null	714
7994	113877658	null	714
7995	119241125	null	714
7996	128672769	null	714
7997	132614285	null	714
7998	10130726	null	713
7999	18585955	null	713
8000	21730375	null	713
8001	24055601	null	713
8002	29693083	null	713
8003	46587961	null	713
8004	59182399	null	713
8005	69535730	null	713
8006	70757183	null	713
8007	78584702	null	713
8008	124168950	null	713
8009	2267351	null	712
8010	29215832	null	712
8011	45967330	null	712
8012	46591197	null	712
8013	57703847	null	712
8014	122045574	null	712
8015	12156572	null	711
8016	15619673	null	711
8017	16057575	null	711
8018	16174912	null	711
8019	16390935	null	711
8020	27107236	null	711
8021	33541797	null	711
8022	64080719	null	711
8023	69767774	null	711
8024	133839543	null	711
8025	12056133	null	710
8026	20814622	null	710
8027	30904874	null	710
8028	38230653	null	710
8029	42276150	null	710
8030	60901929	null	710
8031	61974631	null	710
8032	125051037	null	710
8033	24809336	null	709
8034	28221714	null	709
8035	54869304	null	709
8036	64815427	null	709
8037	76258222	null	709
8038	117368405	null	709
8039	13618934	null	708
8040	47664630	null	708
8041	76175056	null	708
8042	81450698	null	708
8043	88457422	null	708
8044	90470430	null	708
8045	111109895	null	708
8046	113853737	null	708
8047	114661710	null	708
8048	120730874	null	708
8049	6241183	null	707
8050	7226534	null	707
8051	25685460	null	707
8052	28333997	null	707
8053	76482187	null	707
8054	81278504	null	707
8055	112682038	null	707
8056	8288746	null	706
8057	16064018	null	706
8058	22369444	null	706
8059	27202605	null	706
8060	27235853	null	706
8061	27834370	BTCLend.org	706
8062	28545342	null	706
8063	29088876	null	706
8064	42924471	null	706
8065	43312095	null	706
8066	46591310	null	706
8067	64152256	null	706
8068	68583811	null	706
8069	76501965	null	706
8070	90223542	null	706
8071	103941817	null	706
8072	113635257	null	706
8073	118679076	null	706
8074	5560131	null	705
8075	8292426	null	705
8076	13815525	null	705
8077	27299272	null	705
8078	63658574	null	705
8079	91613371	null	705
8080	115933473	null	705
8081	3578325	null	704
8082	6440479	null	704
8083	7233961	null	704
8084	23189034	null	704
8085	27176090	null	704
8086	43788120	null	704
8087	51748044	null	704
8088	55676962	null	704
8089	67393966	null	704
8090	81231977	null	704
8091	94442940	null	704
8092	103305220	null	704
8093	104367418	null	704
8094	119197810	null	704
8095	11617624	null	703
8096	23185927	null	703
8097	28379315	null	703
8098	30949197	null	703
8099	49001686	null	703
8100	67237889	null	703
8101	75742750	null	703
8102	85301957	null	703
8103	118744393	null	703
8104	125777990	null	703
8105	129566885	null	703
8106	27022690	null	702
8107	28061868	null	702
8108	29011546	null	702
8109	38918883	null	702
8110	57265334	null	702
8111	57388306	null	702
8112	68124192	null	702
8113	76321533	null	702
8114	89262753	null	702
8115	99240697	null	702
8116	112797115	null	702
8117	120874395	null	702
8118	121895367	null	702
8119	5256054	null	701
8120	5790822	null	701
8121	13924242	null	701
8122	16557554	null	701
8123	20199243	null	701
8124	21853861	null	701
8125	22177446	null	701
8126	24399228	null	701
8127	27321773	null	701
8128	28153959	null	701
8129	28866784	null	701
8130	33502390	null	701
8131	94344527	null	701
8132	7478385	null	700
8133	12936437	null	700
8134	17414148	null	700
8135	27798436	null	700
8136	28992499	null	700
8137	30153556	null	700
8138	67050127	null	700
8139	95476112	null	700
8140	99889172	null	700
8141	106115478	null	700
8142	123771996	null	700
8143	135547634	null	700
8144	9017268	null	699
8145	9778031	null	699
8146	14303887	null	699
8147	16824832	null	699
8148	21768046	null	699
8149	23872053	null	699
8150	28341135	null	699
8151	28394431	null	699
8152	30185847	null	699
8153	30664276	null	699
8154	58166171	null	699
8155	80707861	null	699
8156	88798094	null	699
8157	6166674	null	698
8158	6937160	null	698
8159	18143601	null	698
8160	23230172	null	698
8161	29240453	null	698
8162	30147985	null	698
8163	43415372	null	698
8164	77021266	null	698
8165	113487920	null	698
8166	6220940	null	697
8167	9282693	null	697
8168	13882385	null	697
8169	27432355	null	697
8170	28217680	null	697
8171	30765538	null	697
8172	37347707	null	697
8173	46974613	null	697
8174	53739844	null	697
8175	68695989	null	697
8176	88616552	null	697
8177	110064186	null	697
8178	127005300	null	697
8179	133200004	null	697
8180	3312482	null	696
8181	6192747	null	696
8182	6508510	null	696
8183	8783301	null	696
8184	22215604	null	696
8185	28847598	null	696
8186	29761217	null	696
8187	34198068	null	696
8188	37246123	null	696
8189	54710512	null	696
8190	61583639	null	696
8191	68804938	null	696
8192	125981707	null	696
8193	10264157	null	695
8194	11753810	null	695
8195	11851269	null	695
8196	21611791	null	695
8197	27582845	null	695
8198	31873479	null	695
8199	40525583	null	695
8200	41343223	null	695
8201	96411312	null	695
8202	111118373	null	695
8203	6485525	null	694
8204	18770655	null	694
8205	27470620	null	694
8206	27496529	null	694
8207	28115953	null	694
8208	61606014	null	694
8209	77299199	null	694
8210	79036543	null	694
8211	80181281	null	694
8212	2308985	null	693
8213	12511841	null	693
8214	26088607	null	693
8215	31705447	null	693
8216	42773007	null	693
8217	48087573	null	693
8218	52346430	null	693
8219	111023211	null	693
8220	127589588	null	693
8221	4456352	null	692
8222	5668160	null	692
8223	6509194	null	692
8224	7023953	null	692
8225	8884174	null	692
8226	14570220	null	692
8227	19890500	null	692
8228	20582902	null	692
8229	20870845	EmpoEX.com	692
8230	31736229	null	692
8231	31832696	null	692
8232	35688052	null	692
8233	58783700	null	692
8234	68523171	null	692
8235	98551504	null	692
8236	116803520	null	692
8237	125254334	null	692
8238	10182563	null	691
8239	15489715	null	691
8240	54929393	null	691
8241	87375886	null	691
8242	91425082	null	691
8243	106637812	null	691
8244	108841490	null	691
8245	8876460	null	690
8246	12438607	null	690
8247	27542966	null	690
8248	27588586	null	690
8249	28656761	null	690
8250	63928575	null	690
8251	65168230	null	690
8252	69492110	null	690
8253	74898666	null	690
8254	85681062	null	690
8255	88191615	null	690
8256	97330274	null	690
8257	108512645	null	690
8258	115552579	null	690
8259	5508091	null	689
8260	7064914	null	689
8261	7255834	null	689
8262	13149981	null	689
8263	31936573	null	689
8264	37255798	null	689
8265	51229556	null	689
8266	69360251	null	689
8267	70032283	null	689
8268	73242759	null	689
8269	89262751	null	689
8270	100155369	null	689
8271	118681109	null	689
8272	5371643	null	688
8273	31646023	null	688
8274	39850610	null	688
8275	68314841	null	688
8276	80572344	null	688
8277	90280112	null	688
8278	90684921	null	688
8279	91613369	null	688
8280	94201661	null	688
8281	96693142	null	688
8282	138137436	null	688
8283	4185598	null	687
8284	7069772	null	687
8285	11180560	null	687
8286	23126305	null	687
8287	33200240	null	687
8288	42773040	null	687
8289	63613188	null	687
8290	68215168	null	687
8291	84263967	null	687
8292	131126388	null	687
8293	131936408	null	687
8294	6977087	null	686
8295	7213221	null	686
8296	13900491	null	686
8297	14376351	null	686
8298	22436486	null	686
8299	36715629	null	686
8300	88720715	null	686
8301	93919608	null	686
8302	114132075	null	686
8303	115557072	null	686
8304	7364104	null	685
8305	27202962	null	685
8306	28057168	null	685
8307	32988909	null	685
8308	52801912	null	685
8309	72074525	null	685
8310	86331033	null	685
8311	93964943	null	685
8312	104219066	null	685
8313	135161786	null	685
8314	137733667	null	685
8315	139237869	null	685
8316	20539374	null	684
8317	21211081	null	684
8318	21839856	null	684
8319	27157307	null	684
8320	31750003	null	684
8321	34292955	null	684
8322	42276153	null	684
8323	44591667	null	684
8324	58606534	null	684
8325	79036411	null	684
8326	83604245	null	684
8327	93500423	null	684
8328	114389511	null	684
8329	12679855	null	683
8330	18497870	null	683
8331	27280424	null	683
8332	27515215	null	683
8333	27989265	null	683
8334	70313341	null	683
8335	8767230	null	682
8336	11299573	null	682
8337	39053713	null	682
8338	66148779	null	682
8339	75555921	null	682
8340	89940213	null	682
8341	101429331	null	682
8342	122448780	null	682
8343	132274293	null	682
8344	6174593	null	681
8345	8227811	null	681
8346	30689120	null	681
8347	51601253	null	681
8348	69061451	null	681
8349	96540229	null	681
8350	6234783	null	680
8351	7079497	null	680
8352	16705656	null	680
8353	23083989	null	680
8354	27967017	null	680
8355	34707534	null	680
8356	38925982	null	680
8357	56453876	null	680
8358	56639358	null	680
8359	99773351	null	680
8360	104656821	null	680
8361	106337262	null	680
8362	111435240	null	680
8363	119243374	null	680
8364	138112000	null	680
8365	4189101	null	679
8366	5548020	null	679
8367	7122205	null	679
8368	9956800	null	679
8369	33677889	null	679
8370	45504983	null	679
8371	56235156	null	679
8372	88101147	null	679
8373	112934597	null	679
8374	121584249	null	679
8375	14351869	null	678
8376	27629035	null	678
8377	32916568	null	678
8378	42687111	null	678
8379	53858349	null	678
8380	66635577	null	678
8381	71088576	null	678
8382	105222153	null	678
8383	125087438	null	678
8384	3360639	null	677
8385	6134748	null	677
8386	6844823	null	677
8387	7192143	null	677
8388	16138082	null	677
8389	16880858	null	677
8390	46878744	null	677
8391	75871760	null	677
8392	78753924	null	677
8393	87759401	null	677
8394	90699144	null	677
8395	111114335	null	677
8396	116976433	null	677
8397	132827883	null	677
8398	136662515	null	677
8399	11999589	null	676
8400	18263463	null	676
8401	28115961	null	676
8402	33679057	null	676
8403	41903332	null	676
8404	68863585	null	676
8405	69239182	null	676
8406	94204456	null	676
8407	103111786	null	676
8408	119611612	null	676
8409	130429580	null	676
8410	131116416	null	676
8411	4183745	null	675
8412	16700953	null	675
8413	23071577	null	675
8414	29971647	null	675
8415	58465853	null	675
8416	59684234	null	675
8417	90171755	null	675
8418	94387544	null	675
8419	111118424	null	675
8420	21553852	null	674
8421	24052033	null	674
8422	55815925	null	674
8423	57224636	null	674
8424	86773896	null	674
8425	86989677	null	674
8426	112682063	null	674
8427	113016644	null	674
8428	7259806	null	673
8429	8586321	null	673
8430	10864323	null	673
8431	36147945	null	673
8432	56345452	null	673
8433	67238862	null	673
8434	69065713	null	673
8435	70597994	null	673
8436	87023733	null	673
8437	95234979	null	673
8438	95474153	null	673
8439	109317162	null	673
8440	6756625	null	672
8441	56417552	null	672
8442	71178963	null	672
8443	86126303	null	672
8444	92778479	null	672
8445	99130519	null	672
8446	101043115	null	672
8447	6261065	null	671
8448	12291817	null	671
8449	21029801	null	671
8450	21650617	null	671
8451	21810783	null	671
8452	34435974	null	671
8453	37790048	null	671
8454	41901155	null	671
8455	48958344	null	671
8456	55272224	null	671
8457	98784996	null	671
8458	108920350	null	671
8459	113047450	null	671
8460	2240111	null	670
8461	3281473	null	670
8462	8035176	null	670
8463	24305802	null	670
8464	29839022	null	670
8465	30819744	null	670
8466	44513213	null	670
8467	46344639	null	670
8468	47689484	null	670
8469	49714497	null	670
8470	68997151	null	670
8471	69367188	null	670
8472	71804860	null	670
8473	72068451	null	670
8474	80717071	null	670
8475	92232153	null	670
8476	92783035	null	670
8477	97137160	null	670
8478	117890059	null	670
8479	128745306	null	670
8480	3733984	null	669
8481	8238386	null	669
8482	16593167	null	669
8483	21785335	null	669
8484	22331839	null	669
8485	51424731	null	669
8486	60075314	null	669
8487	69536429	null	669
8488	110925028	null	669
8489	5697854	null	668
8490	6378787	null	668
8491	6743652	null	668
8492	9068047	null	668
8493	9297773	null	668
8494	10006062	null	668
8495	12626023	null	668
8496	21819767	null	668
8497	34227646	null	668
8498	53169016	null	668
8499	66095605	null	668
8500	113631057	null	668
8501	115501401	null	668
8502	136992349	null	668
8503	139236393	null	668
8504	15268512	null	667
8505	47877505	null	667
8506	76741000	null	667
8507	102279524	null	667
8508	7323559	null	666
8509	9640796	null	666
8510	13559900	null	666
8511	18381760	null	666
8512	24040623	null	666
8513	38308860	null	666
8514	78498962	null	666
8515	82959514	null	666
8516	92052941	null	666
8517	104939848	null	666
8518	126309934	null	666
8519	128714946	null	666
8520	5780928	null	665
8521	7605441	null	665
8522	7606292	null	665
8523	9683402	null	665
8524	11032870	null	665
8525	23247301	null	665
8526	24444530	null	665
8527	32112583	null	665
8528	39238056	null	665
8529	47768162	null	665
8530	56297177	null	665
8531	56842293	null	665
8532	75528208	null	665
8533	80192315	null	665
8534	111114196	null	665
8535	7092912	null	664
8536	7821410	null	664
8537	15793794	null	664
8538	19431805	null	664
8539	20520260	null	664
8540	27107207	null	664
8541	44020269	null	664
8542	51446217	null	664
8543	64819489	null	664
8544	64918782	null	664
8545	86708962	null	664
8546	62174	null	663
8547	14484220	null	663
8548	28462512	null	663
8549	49875203	null	663
8550	61047070	null	663
8551	73254641	null	663
8552	82512082	null	663
8553	113212700	null	663
8554	7811992	null	662
8555	13359162	null	662
8556	28545354	null	662
8557	28991804	Cryptopay.me	662
8558	30647196	null	662
8559	30694868	null	662
8560	50292830	null	662
8561	51610126	null	662
8562	56096379	null	662
8563	57029149	null	662
8564	58582687	null	662
8565	78115858	null	662
8566	97160842	null	662
8567	117159879	null	662
8568	117434173	null	662
8569	8360594	null	661
8570	56864341	null	661
8571	66873065	null	661
8572	67622678	null	661
8573	72372893	null	661
8574	89541111	null	661
8575	104467472	null	661
8576	111565748	null	661
8577	6209827	null	660
8578	8810565	null	660
8579	13483204	null	660
8580	14986788	null	660
8581	48923138	null	660
8582	54934732	null	660
8583	55565623	null	660
8584	70707766	null	660
8585	76907964	null	660
8586	86333622	null	660
8587	95395474	null	660
8588	111870709	null	660
8589	117896458	null	660
8590	7432342	null	659
8591	8806187	null	659
8592	15363662	null	659
8593	22326717	null	659
8594	35281887	null	659
8595	39125700	null	659
8596	40441088	null	659
8597	40603842	null	659
8598	67637470	null	659
8599	71028386	null	659
8600	75167573	null	659
8601	77959205	null	659
8602	83961788	null	659
8603	86326018	null	659
8604	119858089	null	659
8605	127368346	null	659
8606	128517317	null	659
8607	6774143	null	658
8608	6904869	null	658
8609	18771906	null	658
8610	18910694	null	658
8611	21685967	null	658
8612	25782241	null	658
8613	26577207	null	658
8614	30657693	null	658
8615	30764876	null	658
8616	51506770	null	658
8617	68863603	null	658
8618	72327379	null	658
8619	109440710	null	658
8620	115024485	null	658
8621	128736738	null	658
8622	131757660	null	658
8623	6115132	null	657
8624	6667457	null	657
8625	7762000	null	657
8626	22351992	null	657
8627	26293934	null	657
8628	30261020	null	657
8629	104181463	null	657
8630	3312538	null	656
8631	6535302	null	656
8632	7452817	null	656
8633	8368848	null	656
8634	8897173	null	656
8635	14912265	null	656
8636	24936615	null	656
8637	30860434	null	656
8638	38209786	null	656
8639	79416740	null	656
8640	82714336	null	656
8641	111156020	null	656
8642	900086	null	655
8643	5617073	null	655
8644	7274228	null	655
8645	7365402	null	655
8646	11252039	null	655
8647	20473369	null	655
8648	36596860	null	655
8649	71305418	null	655
8650	85117323	null	655
8651	98927277	null	655
8652	116921117	null	655
8653	118825308	null	655
8654	994124	MPEx.co	654
8655	7357205	null	654
8656	9323494	null	654
8657	10030450	null	654
8658	17793984	null	654
8659	32921224	null	654
8660	36129827	null	654
8661	49830233	null	654
8662	75197527	null	654
8663	92566564	null	654
8664	104708062	null	654
8665	10102871	null	653
8666	12611505	null	653
8667	28726321	null	653
8668	77540510	null	653
8669	82367735	null	653
8670	90010760	null	653
8671	98220362	null	653
8672	108276131	null	653
8673	108513321	null	653
8674	111109917	null	653
8675	13376719	null	652
8676	30108723	null	652
8677	74100569	null	652
8678	2110808	Bitcoinica.com	651
8679	6462622	null	651
8680	7210412	null	651
8681	7606273	null	651
8682	9048090	null	651
8683	10438759	null	651
8684	15024945	null	651
8685	18434261	null	651
8686	40447954	null	651
8687	68989228	null	651
8688	95229121	null	651
8689	5615042	null	650
8690	6874744	null	650
8691	7111950	null	650
8692	7502912	null	650
8693	9613627	null	650
8694	9749543	null	650
8695	28591174	null	650
8696	29300277	null	650
8697	30654007	null	650
8698	38125111	null	650
8699	42652717	null	650
8700	52411295	null	650
8701	62530216	null	650
8702	63613710	null	650
8703	83439653	null	650
8704	89658865	null	650
8705	93326014	null	650
8706	94090801	null	650
8707	126309570	null	650
8708	5249188	null	649
8709	7422322	null	649
8710	7422896	null	649
8711	10362981	null	649
8712	24928246	null	649
8713	28107399	null	649
8714	40909439	null	649
8715	60361249	null	649
8716	75439333	null	649
8717	112675556	null	649
8718	118825572	null	649
8719	7084701	null	648
8720	9764511	null	648
8721	10077513	null	648
8722	12389976	null	648
8723	15780808	null	648
8724	17574417	null	648
8725	19188101	null	648
8726	25649847	null	648
8727	40518172	null	648
8728	49084756	null	648
8729	56344370	null	648
8730	56667986	null	648
8731	60013137	null	648
8732	72955875	null	648
8733	73083688	null	648
8734	74406468	null	648
8735	77003720	null	648
8736	98359928	null	648
8737	118730607	null	648
8738	14191419	null	647
8739	20110742	null	647
8740	27862286	null	647
8741	37433147	null	647
8742	40224245	null	647
8743	42576901	null	647
8744	72799679	null	647
8745	85107199	null	647
8746	99389195	null	647
8747	99574339	null	647
8748	122969422	null	647
8749	128996942	null	647
8750	5009816	Playt.in	646
8751	6859976	null	646
8752	19408323	null	646
8753	40635615	null	646
8754	52180132	null	646
8755	82502699	null	646
8756	92963607	null	646
8757	96946111	null	646
8758	114294392	null	646
8759	134894897	null	646
8760	137265398	null	646
8761	13697961	null	645
8762	26686341	null	645
8763	31432817	null	645
8764	34660844	null	645
8765	36996796	null	645
8766	37862864	null	645
8767	41367360	null	645
8768	88305347	null	645
8769	95059763	null	645
8770	97317589	null	645
8771	99977954	null	645
8772	8368766	null	644
8773	32302694	null	644
8774	37862861	null	644
8775	45967460	null	644
8776	49253847	null	644
8777	52691722	null	644
8778	59176506	null	644
8779	89584546	null	644
8780	90280116	null	644
8781	112493139	null	644
8782	133382290	null	644
8783	180730	null	643
8784	330404	null	643
8785	20004039	null	643
8786	22737821	null	643
8787	27559315	null	643
8788	30024993	null	643
8789	35829921	Kano.is	643
8790	37862858	null	643
8791	54312653	null	643
8792	81278512	null	643
8793	87247178	null	643
8794	87487171	null	643
8795	95149937	null	643
8796	98801366	null	643
8797	126372873	null	643
8798	130469384	null	643
8799	137284533	null	643
8800	4510503	null	642
8801	11176071	null	642
8802	37972959	null	642
8803	41061197	null	642
8804	42499839	null	642
8805	56704287	null	642
8806	81451908	null	642
8807	95049915	null	642
8808	95112674	null	642
8809	95417932	null	642
8810	95479155	null	642
8811	95576216	null	642
8812	111116594	null	642
8813	128144694	null	642
8814	132278464	null	642
8815	5249065	null	641
8816	9897194	null	641
8817	11363176	null	641
8818	29099491	null	641
8819	30366036	null	641
8820	37862865	null	641
8821	67191170	null	641
8822	72895155	null	641
8823	89064522	null	641
8824	92986179	null	641
8825	95734226	null	641
8826	3045916	null	640
8827	14171136	null	640
8828	16450431	null	640
8829	29134452	null	640
8830	44702066	null	640
8831	73194895	null	640
8832	81656087	null	640
8833	115930026	null	640
8834	126626100	null	640
8835	6833861	null	639
8836	7016670	null	639
8837	7888790	null	639
8838	9289080	null	639
8839	9387990	null	639
8840	30147982	null	639
8841	37862860	null	639
8842	37862868	null	639
8843	41811326	null	639
8844	42416098	null	639
8845	68615821	null	639
8846	74562183	null	639
8847	13005431	null	638
8848	13383761	CryptoBounty.com	638
8849	13481028	null	638
8850	16317946	null	638
8851	31099892	null	638
8852	37862855	null	638
8853	37862859	null	638
8854	37862867	null	638
8855	39183899	null	638
8856	91795561	null	638
8857	92046175	null	638
8858	120824442	null	638
8859	9564052	null	637
8860	9851188	null	637
8861	13880872	null	637
8862	19838088	null	637
8863	23140512	null	637
8864	26932125	null	637
8865	34092379	null	637
8866	38996551	null	637
8867	41092456	null	637
8868	46369132	null	637
8869	56235723	null	637
8870	57693055	null	637
8871	72644443	null	637
8872	81826325	null	637
8873	89052633	null	637
8874	5585916	null	636
8875	9512592	null	636
8876	16523786	null	636
8877	17714685	null	636
8878	26842362	null	636
8879	27458541	null	636
8880	37807382	null	636
8881	37862856	null	636
8882	37862862	null	636
8883	37862866	null	636
8884	40294471	null	636
8885	40487339	null	636
8886	42177117	null	636
8887	42338789	null	636
8888	52117232	null	636
8889	86719083	null	636
8890	92571324	null	636
8891	115012157	null	636
8892	116578052	null	636
8893	118935388	null	636
8894	122658721	null	636
8895	132067684	null	636
8896	15933738	null	635
8897	28115267	null	635
8898	30229737	null	635
8899	37862857	null	635
8900	41197182	null	635
8901	42168343	null	635
8902	46725999	null	635
8903	53762860	null	635
8904	54365739	null	635
8905	70514897	null	635
8906	88625554	null	635
8907	98450109	null	635
8908	6823412	null	634
8909	7185642	null	634
8910	10591702	null	634
8911	16204420	null	634
8912	17510187	null	634
8913	22224852	null	634
8914	34862569	null	634
8915	37862863	null	634
8916	39921278	null	634
8917	40370134	null	634
8918	113015260	null	634
8919	118498002	null	634
8920	120368910	null	634
8921	132691776	null	634
8922	2050275	null	633
8923	5523241	null	633
8924	5652757	null	633
8925	8369537	null	633
8926	13323333	null	633
8927	14129251	null	633
8928	16011324	null	633
8929	18762137	null	633
8930	22574052	null	633
8931	39546720	null	633
8932	44242785	null	633
8933	62793897	null	633
8934	109788033	null	633
8935	130526961	null	633
8936	5477411	null	632
8937	5701273	null	632
8938	7489179	null	632
8939	27841100	null	632
8940	30085788	null	632
8941	40853933	null	632
8942	42773376	null	632
8943	64479052	null	632
8944	102588519	null	632
8945	107543409	null	632
8946	114639047	null	632
8947	2129746	null	631
8948	6450924	null	631
8949	14388711	null	631
8950	17408078	null	631
8951	24400610	null	631
8952	37734906	null	631
8953	37874612	null	631
8954	40153694	null	631
8955	57142662	null	631
8956	76102114	null	631
8957	130993523	null	631
8958	131663693	null	631
8959	132831182	null	631
8960	7455423	null	630
8961	10062142	null	630
8962	10151902	null	630
8963	21257096	null	630
8964	26927781	null	630
8965	29143191	null	630
8966	31360476	null	630
8967	34604398	null	630
8968	70639001	null	630
8969	71387602	null	630
8970	75886531	null	630
8971	82975112	null	630
8972	96039272	null	630
8973	106917857	null	630
8974	7172085	null	629
8975	9126128	null	629
8976	9314964	null	629
8977	16553566	null	629
8978	39850430	null	629
8979	40702899	null	629
8980	51744116	null	629
8981	82654891	null	629
8982	88137793	null	629
8983	121921012	null	629
8984	5576143	null	628
8985	9130955	null	628
8986	9512615	null	628
8987	23219010	null	628
8988	31708827	null	628
8989	36888800	null	628
8990	37744922	null	628
8991	39659310	null	628
8992	39824229	null	628
8993	40082784	null	628
8994	106320618	null	628
8995	112252862	null	628
8996	122704848	null	628
8997	131130870	null	628
8998	137224903	null	628
8999	7159138	null	627
9000	8932723	null	627
9001	17472522	null	627
9002	21531467	null	627
9003	30292665	null	627
9004	38191694	null	627
9005	40045591	null	627
9006	54975326	null	627
9007	125318427	null	627
9008	138111988	null	627
9009	6808941	null	626
9010	6845491	null	626
9011	7465379	null	626
9012	11265410	null	626
9013	16955976	null	626
9014	29459813	null	626
9015	39928627	null	626
9016	41704620	null	626
9017	68764316	null	626
9018	71154709	null	626
9019	72705654	null	626
9020	88847958	null	626
9021	98666532	null	626
9022	102890889	null	626
9023	114295362	null	626
9024	17872001	null	625
9025	26485914	null	625
9026	27256991	null	625
9027	36434493	null	625
9028	55494013	null	625
9029	57332137	null	625
9030	73330539	null	625
9031	79192624	null	625
9032	95434582	null	625
9033	114652612	null	625
9034	118679075	null	625
9035	132724022	null	625
9036	7853444	null	624
9037	16077078	null	624
9038	37602894	null	624
9039	39739171	null	624
9040	41801142	null	624
9041	56135588	null	624
9042	78768166	null	624
9043	89683147	null	624
9044	93101696	null	624
9045	123416632	null	624
9046	6998354	null	623
9047	7616638	null	623
9048	10376072	null	623
9049	21393751	null	623
9050	22114106	null	623
9051	60679531	null	623
9052	62269064	null	623
9053	72281873	null	623
9054	87488704	null	623
9055	89545716	null	623
9056	104851962	null	623
9057	109760332	null	623
9058	111040292	null	623
9059	7348626	null	622
9060	7422305	null	622
9061	8466204	null	622
9062	34487319	null	622
9063	105872274	null	622
9064	5462509	null	621
9065	5639212	null	621
9066	9612239	null	621
9067	21190742	null	621
9068	23229166	null	621
9069	24370239	null	621
9070	25658780	null	621
9071	27037535	null	621
9072	39703245	null	621
9073	42010366	null	621
9074	42088514	null	621
9075	42262459	null	621
9076	57719463	null	621
9077	65728870	null	621
9078	83728633	null	621
9079	87525383	null	621
9080	95024384	null	621
9081	114408228	null	621
9082	6964403	null	620
9083	11185504	null	620
9084	11697624	null	620
9085	21417047	null	620
9086	42962650	null	620
9087	45325556	null	620
9088	55691372	null	620
9089	83076459	null	620
9090	86816523	null	620
9091	88300601	null	620
9092	97166117	null	620
9093	105976263	null	620
9094	111116493	null	620
9095	131683989	null	620
9096	5962612	null	619
9097	7595670	null	619
9098	13277644	null	619
9099	17949742	null	619
9100	25169951	null	619
9101	26033233	null	619
9102	39634363	null	619
9103	60409993	null	619
9104	60804163	null	619
9105	89032851	null	619
9106	91913960	null	619
9107	92059847	null	619
9108	111341224	null	619
9109	137202790	null	619
